Time,CPU %,Memory (MB)
1676314480.808774,17.38035264483627,1734
1676314481.8192825,6.015037593984962,1734
1676314482.8304043,12.468827930174564,1742
1676314483.842006,1.7369727047146455,1742
1676314484.850653,12.28070175438597,1740
1676314485.861497,16.666666666666664,1739
1676314486.8705761,23.750000000000004,1731
1676314487.8822544,26.262626262626267,1742
1676314488.8915472,36.75000000000001,1744
1676314489.901494,22.08121827411168,1750
1676314490.9146519,42.14463840399002,1737
1676314491.9240668,31.75,1755
1676314492.9377284,26.329113924050628,1748
1676314493.94914,16.417910447761198,1748
1676314494.95797,25.99009900990099,1751
1676314495.9719872,19.899244332493705,1751
1676314496.9845715,13.23155216284987,1751
1676314497.994604,27.386934673366838,1754
1676314499.0054998,20.151133501259444,1753
1676314500.0194674,27.135678391959793,1754
1676314501.030981,19.75,1754
1676314502.0449371,23.308270676691734,1744
1676314503.054674,19.651741293532343,1744
1676314504.0636406,18.090452261306535,1744
1676314505.0747547,22.22222222222222,1745
1676314506.0877876,22.636815920398014,1743
1676314507.1000857,21.750000000000004,1754
1676314508.1085427,22.22222222222222,1747
1676314509.1155715,17.17171717171717,1747
1676314510.1262329,28.894472361809044,1740
1676314511.132675,22.305764411027575,1739
1676314512.1395562,24.102564102564106,1743
1676314513.150148,17.25,1743
1676314514.1660624,21.53465346534653,1727
1676314515.1753352,25.0,1737
1676314516.1842601,18.25,1737
1676314517.1982453,28.000000000000004,1740
1676314518.2099156,17.25,1740
1676314519.2239926,21.82741116751269,1732
1676314520.2371042,25.376884422110557,1733
1676314521.2474546,29.396984924623116,1743
1676314522.257599,22.08121827411168,1741
1676314523.265134,18.891687657430733,1751
1676314524.274075,21.212121212121215,1746
1676314525.2860236,23.86934673366834,1746
1676314526.2969475,18.686868686868685,1746
1676314527.3057287,26.63316582914573,1731
1676314528.3145537,15.32663316582915,1730
1676314529.3219652,24.5,1743
1676314530.3291938,19.90049751243781,1744
1676314531.337338,18.781725888324875,1729
1676314532.348635,36.18090452261307,1740
1676314533.357758,18.639798488664983,1748
1676314534.371231,25.31969309462916,1743
1676314535.3820202,18.518518518518523,1742
1676314536.3941724,20.45454545454546,1743
1676314537.4046614,25.814536340852136,1745
1676314538.4117494,19.387755102040817,1744
1676314539.422349,23.350253807106604,1751
1676314540.431106,18.090452261306535,1754
1676314541.4410799,17.085427135678387,1754
1676314542.4523826,27.63819095477387,1748
1676314543.461537,16.080402010050253,1748
1676314544.4705126,26.582278481012654,1750
1676314545.4817114,16.793893129770986,1749
1676314546.4895372,24.74747474747475,1740
1676314547.498649,28.46534653465347,1741
1676314548.5126166,19.289340101522846,1750
1676314549.5200167,22.305764411027575,1737
1676314550.5287077,18.274111675126903,1744
1676314551.540847,19.799498746867172,1740
1676314552.546506,29.280397022332505,1728
1676314553.5545623,16.581632653061227,1728
1676314554.5656192,23.096446700507613,1729
1676314555.5747604,19.25,1741
1676314556.5851617,23.350253807106604,1741
1676314557.595872,20.802005012531332,1747
1676314558.607548,15.64102564102564,1747
1676314559.6180618,26.19647355163728,1735
1676314560.626862,16.3727959697733,1735
1676314561.6378593,23.989898989898993,1737
1676314562.6450555,19.548872180451127,1737
1676314563.657135,28.07017543859649,1748
1676314564.6692922,17.085427135678387,1749
1676314565.679635,16.75126903553299,1747
1676314566.6896932,24.189526184538657,1759
1676314567.6993258,21.80451127819549,1753
1676314568.71601,20.45454545454546,1746
1676314569.7250164,22.194513715710727,1734
1676314570.7359557,16.331658291457284,1734
1676314571.7470217,25.063291139240505,1741
1676314572.7581635,20.493827160493826,1734
1676314573.7663622,22.670025188916874,1744
1676314574.773746,19.59287531806616,1755
1676314575.7820306,16.79197994987469,1754
1676314576.7906284,26.19647355163728,1739
1676314577.7993038,19.84924623115578,1739
1676314578.8102365,27.204030226700247,1743
1676314579.821634,21.80451127819549,1732
1676314580.8284833,25.935162094763086,1740
1676314581.8375978,19.240506329113927,1740
1676314582.8499722,28.500000000000004,1742
1676314583.861242,23.484848484848484,1750
1676314584.8734076,20.2020202020202,1744
1676314585.879982,22.05513784461153,1729
1676314586.8917112,19.493670886075954,1739
1676314587.9009922,16.666666666666664,1739
1676314588.9115384,26.649746192893396,1734
