Time,CPU %,Memory (MB)
1676325308.381754,0.0,24.008
1676325309.397364,0.0,24.008
1676325310.408924,0.0,24.008
1676325311.4227874,0.0,24.008
1676325312.4325266,0.0,24.008
1676325313.4445758,0.0,24.008
1676325314.455062,0.0,24.008
1676325315.466191,0.0,24.008
1676325316.4745429,0.0,24.008
1676325317.4844542,0.0,24.008
1676325318.4949496,0.0,24.008
1676325319.5066817,0.0,24.008
1676325320.515961,0.0,24.008
1676325321.526745,0.0,24.008
1676325322.5368547,0.0,24.008
1676325323.5478842,0.0,24.008
1676325324.5567145,0.0,24.008
1676325325.5654385,0.0,24.008
1676325326.5782948,0.0,24.008
1676325327.5874581,0.0,24.008
1676325328.5992148,0.0,24.008
1676325329.6133432,0.0,24.008
1676325330.626467,0.0,24.008
1676325331.6389072,0.0,24.008
1676325332.650219,0.0,24.008
1676325333.6610637,0.0,24.008
1676325334.6763914,0.0,24.008
1676325335.6886134,0.0,24.008
1676325336.70516,0.0,24.008
1676325337.7220998,0.0,24.008
1676325338.7337503,0.0,24.008
1676325339.7511256,0.0,24.008
1676325340.77195,0.0,24.008
1676325341.7898211,0.0,24.008
1676325342.8015165,0.0,24.008
1676325343.8148866,0.0,24.008
1676325344.828594,0.0,24.008
1676325345.8483455,0.0,24.008
1676325346.8604558,0.0,24.008
1676325347.8756812,0.0,24.008
1676325348.8937256,0.0,24.008
1676325349.9107003,0.0,24.008
1676325350.9239376,0.0,24.008
1676325351.9377143,0.0,24.008
1676325352.951041,0.0,24.008
1676325353.9650126,0.0,24.008
1676325354.9777234,0.0,24.008
1676325355.993692,0.0,24.008
1676325357.0068657,0.0,24.008
1676325358.024541,0.0,24.008
1676325359.0436406,0.0,24.008
1676325360.053836,0.0,24.008
1676325361.071929,0.0,24.008
1676325362.0817623,0.0,24.008
1676325363.103445,0.0,24.008
1676325364.1158988,0.0,24.008
1676325365.1258683,0.0,24.008
1676325366.141611,0.0,24.008
1676325367.1569395,0.0,24.008
1676325368.1691391,0.0,24.008
1676325369.1851513,0.0,24.008
1676325370.2008052,0.0,24.008
1676325371.2120862,0.0,24.008
1676325372.2250545,0.0,24.008
1676325373.2395387,0.0,24.008
1676325374.2533855,0.0,24.008
1676325375.2682545,0.0,24.008
1676325376.2836204,0.0,24.008
1676325377.294959,0.0,24.008
1676325378.3075767,0.0,24.008
1676325379.321609,0.0,24.008
1676325380.3371923,0.0,24.008
1676325381.3575776,0.0,24.008
1676325382.3702047,0.0,24.008
1676325383.3843832,0.0,24.008
1676325384.3954513,0.0,24.008
1676325385.41119,0.0,24.008
1676325386.424459,0.0,24.008
1676325387.4406087,0.0,24.008
1676325388.4562213,0.0,24.008
1676325389.4706285,0.0,24.008
1676325390.4880555,0.0,24.008
1676325391.503901,0.0,24.008
1676325392.5225313,0.0,24.008
1676325393.5414007,0.0,24.008
1676325394.5564342,0.0,24.008
1676325395.5665877,0.0,24.008
1676325396.582374,0.0,24.008
1676325397.5961728,0.0,24.008
1676325398.605573,0.0,24.008
1676325399.6254675,0.0,24.008
1676325400.6432917,0.0,24.008
1676325401.656467,0.0,24.008
1676325402.6749256,0.0,24.008
1676325403.685296,0.0,24.008
1676325404.7003255,0.0,24.008
