Time,CPU %,Memory (MB)
1676321853.9999259,0.0,29.572
1676321855.015608,0.0,29.572
1676321856.0254467,0.0,29.572
1676321857.0341542,0.0,29.572
1676321858.0532684,0.0,29.572
1676321859.0706158,0.0,29.572
1676321860.0826,0.0,29.572
1676321861.1030655,0.0,29.572
1676321862.1120656,0.0,29.572
1676321863.128481,0.0,29.572
1676321864.153385,0.0,29.572
1676321865.1631584,0.0,29.572
1676321866.1729426,0.0,29.572
1676321867.1857176,0.0,29.572
1676321868.1982417,0.0,29.572
1676321869.2209976,0.0,29.572
1676321870.2581952,0.0,29.572
1676321871.2695715,0.0,29.572
1676321872.2792711,0.0,29.572
1676321873.2933578,0.0,29.572
1676321874.326803,0.0,29.572
1676321875.3387387,0.0,29.572
1676321876.3607821,0.0,29.572
1676321877.3776374,0.0,29.572
1676321878.4035523,0.0,29.572
1676321879.427839,0.0,29.572
1676321880.4412272,0.0,29.572
1676321881.4550898,0.0,29.572
1676321882.470261,0.0,29.572
1676321883.5033648,0.0,29.572
1676321884.5252016,0.0,29.572
1676321885.549512,0.0,29.572
1676321886.5717962,0.0,29.572
1676321887.6053677,0.0,29.572
1676321888.6319883,0.0,29.572
1676321889.6521375,0.0,29.572
1676321890.6781976,0.0,29.572
1676321891.7051387,0.0,29.572
1676321892.729025,0.0,29.572
1676321893.749017,0.0,29.572
1676321894.7829356,0.0,29.572
1676321895.808845,0.0,29.572
1676321896.8385718,0.0,29.572
1676321897.8764029,0.0,29.572
1676321898.897039,0.0,29.572
1676321899.9262784,0.0,29.572
1676321900.9690363,0.0,29.572
1676321901.9874523,0.0,29.572
1676321903.005447,0.0,29.572
1676321904.031729,0.0,29.572
1676321905.0536685,0.0,29.572
1676321906.0701954,0.0,29.572
1676321907.101092,0.0,29.572
1676321908.12985,0.0,29.572
1676321909.1462333,0.0,29.572
1676321910.1696634,0.0,29.572
1676321911.1970305,0.0,29.572
1676321912.2292209,0.0,29.572
1676321913.2658076,0.0,29.572
1676321914.3010194,0.0,29.572
1676321915.3268943,0.0,29.572
1676321916.3527715,0.0,29.572
1676321917.3732235,0.0,29.572
1676321918.3924637,0.0,29.572
1676321919.4084904,0.0,29.572
1676321920.4370635,0.0,29.572
1676321921.4842136,0.0,29.572
1676321922.5012643,0.0,29.572
1676321923.5223336,0.0,29.572
1676321924.5628831,0.0,29.572
1676321925.6064825,0.0,29.572
1676321926.6425223,0.0,29.572
1676321927.660718,0.0,29.572
1676321928.6803193,0.0,29.572
1676321929.7064624,0.0,29.572
1676321930.7208588,0.0,29.572
1676321931.750986,0.0,29.572
1676321932.772851,0.0,29.572
1676321933.7897818,0.0,29.572
1676321934.811883,0.0,29.572
1676321935.839686,0.0,29.572
1676321936.8673365,0.0,29.572
1676321937.932283,0.0,29.572
1676321938.9539168,0.0,29.572
1676321939.990199,0.0,29.572
1676321941.0212386,0.0,29.572
1676321942.0777364,0.0,29.572
1676321943.1055343,0.0,29.572
1676321944.1327846,0.0,29.572
1676321945.1787198,0.0,29.572
1676321946.1918468,0.0,29.572
1676321947.2131119,0.0,29.572
1676321948.267906,0.0,29.572
1676321949.2970357,0.0,29.572
1676321950.3140829,0.0,29.572
1676321951.3434365,0.0,29.572
1676321952.3691518,0.0,29.572
1676321953.4049134,0.0,29.572
1676321954.4216213,0.0,29.572
1676321955.4378493,0.0,29.572
1676321956.5016758,0.0,29.572
1676321957.5495,0.0,29.572
1676321958.5717154,0.0,29.572
1676321959.593694,0.0,29.572
1676321960.6202354,0.0,29.572
1676321961.6406155,0.0,29.572
1676321962.674949,0.0,29.572
1676321963.6896253,0.0,29.572
1676321964.706226,0.0,29.572
1676321965.7197409,0.0,29.572
1676321966.7576363,0.0,29.572
1676321967.7776897,0.0,29.572
1676321968.799546,0.0,29.572
1676321969.820935,0.0,29.572
1676321970.8446088,0.0,29.572
1676321971.8674552,0.0,29.572
1676321972.893064,0.0,29.572
1676321973.9118834,0.0,29.572
1676321974.9420736,0.0,29.572
1676321975.9819212,0.0,29.572
1676321977.0105371,0.0,29.572
1676321978.0606585,0.0,29.572
1676321979.0840158,0.0,29.572
1676321980.1019454,0.0,29.572
1676321981.1235437,0.0,29.572
1676321982.155856,0.0,29.572
1676321983.2002463,0.0,29.572
1676321984.2277832,0.0,29.572
1676321985.2696013,0.0,29.572
1676321986.2854857,0.0,29.572
1676321987.3405173,0.0,29.572
1676321988.357185,0.0,29.572
1676321989.4016635,0.0,29.572
1676321990.4192467,0.0,29.572
1676321991.448095,0.0,29.572
1676321992.469547,0.0,29.572
1676321993.5029655,0.0,29.572
1676321994.5261831,0.0,29.572
1676321995.5622144,0.0,29.572
1676321996.593299,0.0,29.572
1676321997.624858,0.0,29.572
1676321998.6391125,0.0,29.572
1676321999.6557345,0.0,29.572
1676322000.7056217,0.0,29.572
1676322001.7310534,0.0,29.572
1676322002.7876384,0.0,29.572
1676322003.8116512,0.0,29.572
1676322004.8232727,0.0,29.572
1676322005.8401718,0.0,29.572
1676322006.8786614,0.0,29.572
1676322007.9154346,0.0,29.572
1676322008.933769,0.0,29.572
1676322009.9868042,0.0,29.572
1676322011.0111325,0.0,29.572
1676322012.0535731,0.0,29.572
1676322013.0784388,0.0,29.572
1676322014.120615,0.0,29.572
1676322015.1344633,0.0,29.572
1676322016.1566436,0.0,29.572
1676322017.1969728,0.0,29.572
1676322018.2319176,0.0,29.572
1676322019.2471826,0.0,29.572
1676322020.2721112,0.0,29.572
1676322021.296842,0.0,29.572
1676322022.34594,0.0,29.572
1676322023.3869946,0.0,29.572
1676322024.4175212,0.0,29.572
1676322025.4383628,0.0,29.572
1676322026.4752991,0.0,29.572
1676322027.4975202,0.0,29.572
1676322028.538788,0.0,29.572
1676322029.5570977,0.0,29.572
1676322030.5900807,0.0,29.572
1676322031.6071546,0.0,29.572
1676322032.6559901,0.0,29.572
1676322033.669971,0.0,29.572
1676322034.6860185,0.0,29.572
1676322035.7383437,0.0,29.572
1676322036.771737,0.0,29.572
1676322037.809052,0.0,29.572
1676322038.8415282,0.0,29.572
1676322039.867411,0.0,29.572
1676322040.8953795,0.0,29.572
1676322041.916662,0.0,29.572
1676322042.968299,0.0,29.572
1676322043.9876494,0.0,29.572
1676322045.0010817,0.0,29.572
1676322046.0094178,0.0,29.572
1676322047.0480013,0.0,29.572
1676322048.0815845,0.0,29.572
1676322049.1155205,0.0,29.572
1676322050.1706896,0.0,29.572
1676322051.2123291,0.0,29.572
1676322052.2254174,0.0,29.572
1676322053.2488353,0.0,29.572
1676322054.2650871,0.0,29.572
1676322055.3010063,0.0,29.572
1676322056.3178487,0.0,29.572
1676322057.3610656,0.0,29.572
1676322058.39663,0.0,29.572
1676322059.4186792,0.0,29.572
1676322060.4445806,0.0,29.572
1676322061.4972818,0.0,29.572
1676322062.5085285,0.0,29.572
1676322063.5351057,0.0,29.572
1676322064.5792842,0.0,29.572
1676322065.6019568,0.0,29.572
1676322066.6479702,0.0,29.572
1676322067.6657977,0.0,29.572
1676322068.7119784,0.0,29.572
1676322069.7881742,0.0,29.572
1676322070.8196063,0.0,29.572
1676322071.874415,0.0,29.572
1676322072.8914201,0.0,29.572
1676322073.9190712,0.0,29.572
1676322074.9392908,0.0,29.572
1676322075.9816527,0.0,29.572
1676322077.007163,0.0,29.572
1676322078.0435472,0.0,29.572
1676322079.0746496,0.0,29.572
1676322080.1083,0.0,29.572
1676322081.1219525,0.0,29.572
1676322082.146798,0.0,29.572
1676322083.1701808,0.0,29.572
1676322084.183689,0.0,29.572
1676322085.2411585,0.0,29.572
1676322086.3081124,0.0,29.572
1676322087.3363273,0.0,29.572
1676322088.3454423,0.0,29.572
1676322089.3612401,0.0,29.572
1676322090.3947604,0.0,29.572
1676322091.4313126,0.0,29.572
1676322092.4502914,0.0,29.572
1676322093.492535,0.0,29.572
1676322094.5073392,0.0,29.572
1676322095.525771,0.0,29.572
1676322096.5373456,0.0,29.572
1676322097.5529702,0.0,29.572
1676322098.568924,0.0,29.572
1676322099.583392,0.0,29.572
1676322100.6020892,0.0,29.572
1676322101.6155941,0.0,29.572
1676322102.6340876,0.0,29.572
