Time,CPU %,Memory (MB)
1676313449.383367,0.0,24.04
1676313450.3993764,0.0,24.04
1676313451.417985,0.0,24.04
1676313452.4319606,0.0,24.04
1676313453.446451,0.0,24.04
1676313454.4562438,0.0,24.04
1676313455.468577,2.469542747312609,24.168
1676313456.4893355,14.694952926304932,24.316
1676313457.5099132,20.82154121384017,24.34
1676313458.545949,16.408699768424384,24.512
1676313459.5892835,18.690075232023684,24.512
1676313460.6593091,28.737627988154212,82.136
1676313461.7014773,26.627181280984274,82.136
1676313462.750664,22.160021524298454,82.148
1676313463.806525,27.702510182671663,82.148
1676313464.85762,22.595483567163527,82.156
1676313465.874843,23.10211501492308,82.156
1676313466.9149733,25.958284270724292,82.156
1676313467.94993,24.155600087815426,82.164
1676313469.0060072,26.5132121867232,82.164
1676313470.054973,24.30966063221401,82.172
1676313471.0809104,26.31739116087169,82.172
1676313472.1269197,24.139364677120064,82.18
1676313473.1790116,21.861209442636483,82.18
1676313474.246406,28.57425267094289,82.18
1676313475.299838,23.969274042676805,82.188
1676313476.3373775,25.782151389002518,82.188
1676313477.425532,23.6639178659485,82.196
1676313478.517039,25.652607887268836,82.196
1676313479.5664246,27.635219548502516,82.204
1676313480.657245,23.835273052820032,82.204
1676313481.7863698,24.576555255788072,82.212
1676313482.833546,25.067416484998905,82.212
1676313483.8664389,25.414056889845448,82.212
1676313485.0066154,23.242014893835446,82.22
1676313486.0717492,25.583640048841684,82.22
1676313487.1841552,22.698546799037878,82.228
1676313488.2506633,26.253903921056153,82.228
1676313489.340605,24.083856077603507,82.236
1676313490.3503356,26.492215445287588,82.236
1676313491.4321234,24.2653867998193,82.244
1676313492.5620751,22.346087584381213,82.244
1676313493.7704644,23.998888790675874,82.252
1676313494.7889898,29.69980044499014,82.252
1676313495.8816981,25.853193141574494,82.256
1676313496.9487276,25.069597979732084,82.268
1676313497.9932437,24.891909597267098,82.268
1676313499.1311407,22.409760876789207,82.276
1676313500.1551762,30.272389383662794,82.276
1676313501.3494859,22.18854937358493,82.284
1676313502.4967916,24.187101438463344,82.284
1676313503.6315448,24.89528059670139,82.296
1676313504.7174232,27.166946828897277,82.296
1676313505.7536147,28.469641991835438,82.304
1676313506.8161209,20.941054295391393,82.308
1676313508.0084798,22.853855819381035,82.308
1676313509.119568,27.450564155252,82.316
1676313510.2319915,26.518679372340504,82.316
1676313511.415813,23.018674172614173,82.324
1676313512.469067,29.195233322196163,82.324
1676313513.5953448,23.52883338544372,82.332
1676313514.7811189,23.19160140239356,82.332
1676313515.8165584,29.93897785559474,82.332
1676313516.9347298,23.252248051205793,82.332
1676313518.081593,26.812264450419065,82.332
1676313519.2144692,26.03991601192601,82.332
1676313520.2729914,29.04993328474226,82.332
1676313521.3725276,22.50949121913415,82.332
1676313522.4552767,26.552780554100547,82.332
1676313523.5297332,26.059688052869824,82.332
1676313524.722111,21.385839184435135,82.332
1676313525.7822125,29.242482662331643,82.332
1676313526.947155,22.962506674514596,82.332
1676313528.1492774,24.955860364410132,82.332
1676313529.2521186,28.562590649402765,82.332
1676313530.347661,27.840090114597505,82.332
1676313531.3866265,26.468637276641388,82.332
1676313532.5086474,24.50934606745269,82.332
1676313533.5730388,28.654873318383867,82.332
1676313534.6655765,24.255457196883366,82.332
1676313535.7519264,27.385281890721778,82.332
1676313536.8205671,25.265741586058958,82.332
1676313537.9419782,24.076808547776434,82.332
1676313539.0538962,26.30589730691499,82.332
1676313540.1283822,27.687656724256897,82.332
1676313541.1832178,26.544421819401638,82.332
1676313542.2050385,24.466129874117645,82.332
1676313543.31594,24.754673183018156,82.332
1676313544.3578088,26.394874957522262,82.332
1676313545.4093275,24.488390479842053,82.332
1676313546.4481888,27.433884286140515,82.332
1676313547.5894084,22.12545214558389,82.332
1676313548.6075637,29.71059416881554,82.332
1676313549.6852307,23.89420855417283,82.332
1676313550.8075514,25.39381232004191,82.332
1676313551.9384336,24.75942979349251,82.332
1676313553.0300598,24.733742016139352,82.332
1676313554.119347,25.934388927338286,82.332
1676313555.1592855,25.48227734398793,82.332
1676313556.2427192,23.30553468669209,82.332
1676313557.3656807,25.379320184406012,82.332
1676313558.6042864,25.02814177004464,82.332
1676313559.694754,32.096327041781144,82.332
1676313560.752308,26.47618923088414,82.332
1676313561.8047135,29.21877280329936,82.332
1676313562.876603,24.25623388784733,82.332
1676313563.9095955,26.379666188518286,82.332
1676313564.9455557,25.580133353831425,82.332
1676313566.0351403,25.009531407649867,82.332
1676313567.125805,27.047727889276963,82.332
1676313568.3191314,23.463822036956252,82.332
1676313569.3970847,28.526281146157125,82.332
1676313570.4693108,25.88073668261569,82.332
1676313571.5122776,27.565593482256475,82.332
1676313572.6389809,24.6293775191843,82.332
1676313573.695835,27.43992376772248,82.332
1676313574.7738035,26.670541635232443,82.332
1676313575.8253214,27.579176969997555,82.332
1676313576.8960013,24.517131521478383,82.332
1676313577.9998393,23.554181663611264,82.332
1676313579.0832577,26.536378572531827,82.332
1676313580.1613524,26.899306192124417,82.332
1676313581.2281277,26.71602858943587,82.332
1676313582.2878845,29.48789882972568,82.332
1676313583.3288283,26.178164856672097,82.332
1676313584.3851118,26.98139344443642,82.332
1676313585.4459145,28.516141647425457,82.332
1676313586.4862394,26.914667994671287,82.332
1676313587.5372918,28.542822358874865,82.332
1676313588.5751002,26.01636248519334,82.332
1676313589.5898979,23.896388706808825,82.332
1676313590.609497,21.331911612953576,82.332
1676313591.6218402,20.99090571881076,82.332
1676313592.6397939,16.700171233558667,82.332
1676313593.6578634,21.609526537243926,82.332
1676313594.6720953,19.7193557024138,82.332
1676313595.6930127,19.835100949594615,82.332
1676313596.720135,19.471878661012667,82.332
1676313597.731755,20.017396952469536,82.332
1676313598.7508254,22.07894595852285,82.332
1676313599.7741659,20.76532762561665,82.332
1676313600.7849314,23.744378644628828,82.332
1676313601.803639,19.14190259290875,82.332
1676313602.8374574,19.34575587693094,82.332
1676313603.8609657,19.5406327416985,82.332
1676313604.8775012,19.182802377019392,82.332
1676313605.8895264,21.24453199853688,82.332
1676313606.905734,20.41905419723283,82.332
1676313607.933504,21.405566510005038,82.332
1676313608.9448168,19.28186954780255,82.332
1676313609.959481,19.218181262791365,82.332
1676313610.9817543,19.075133783066807,82.332
1676313612.0115345,19.178850952176028,82.332
1676313613.0279105,19.923728650548146,82.332
1676313614.036811,18.584585252606793,82.332
1676313615.0556705,19.629794126746017,82.332
1676313616.0693188,22.690316399975323,82.332
1676313617.101088,16.961156348367183,82.332
1676313618.1150439,23.17655194565319,82.332
1676313619.136314,18.849079389670003,82.332
1676313620.157293,21.05821618631273,82.332
1676313621.177462,16.418847932610394,82.332
1676313622.1983452,20.080654028334717,82.332
1676313623.2369988,22.38474860946838,82.332
1676313624.2530742,18.69940017302884,82.332
1676313625.2734575,22.540547941748347,82.332
1676313626.2923782,18.647182990329846,82.332
1676313627.3193595,20.935141540095547,82.332
1676313628.3359082,22.625577606753563,82.332
