Time,CPU %,Memory (MB)
1676326193.5618336,0.0,24.136
1676326194.576431,0.0,24.136
1676326195.5895345,0.0,24.136
1676326196.6027384,0.0,24.136
1676326197.6156278,0.0,24.136
1676326198.6280544,0.0,24.136
1676326199.6393118,0.0,24.136
1676326200.6512032,0.0,24.136
1676326201.6622303,0.0,24.136
1676326202.6777544,0.0,24.136
1676326203.6945016,0.0,24.136
1676326204.70774,0.0,24.136
1676326205.7190518,0.0,24.136
1676326206.7315817,0.0,24.136
1676326207.7417347,0.0,24.136
1676326208.754227,0.0,24.136
1676326209.771834,0.0,24.136
1676326210.7826602,0.0,24.136
1676326211.797065,0.0,24.136
1676326212.8085911,0.0,24.136
1676326213.8267891,0.0,24.136
1676326214.836953,0.0,24.136
1676326215.8460906,0.0,24.136
1676326216.8611846,0.0,24.136
1676326217.885508,0.0,24.136
1676326218.9246993,0.0,24.136
1676326219.937285,0.0,24.136
1676326220.948835,0.0,24.136
1676326221.9592423,0.0,24.136
1676326222.9815845,0.0,24.136
1676326224.0085225,0.0,24.136
1676326225.022545,0.0,24.136
1676326226.0391526,0.0,24.136
1676326227.0516453,0.0,24.136
1676326228.0642946,0.0,24.136
1676326229.0780652,0.0,24.136
1676326230.0935562,0.0,24.136
1676326231.1059093,0.0,24.136
1676326232.1201391,0.0,24.136
1676326233.1333845,0.0,24.136
1676326234.1457493,0.0,24.136
1676326235.1555476,0.0,24.136
1676326236.197066,0.0,24.136
1676326237.2184875,0.0,24.136
1676326238.2363975,0.0,24.136
1676326239.2513163,0.0,24.136
1676326240.2796617,0.0,24.136
1676326241.3016543,0.0,24.136
1676326242.320301,0.0,24.136
1676326243.3326182,0.0,24.136
1676326244.3482478,0.0,24.136
1676326245.3730254,0.0,24.136
1676326246.3865166,0.0,24.136
1676326247.407167,0.0,24.136
1676326248.4184797,0.0,24.136
1676326249.445017,0.0,24.136
1676326250.4912748,0.0,24.136
1676326251.516459,0.0,24.136
1676326252.540524,0.0,24.136
1676326253.554785,0.0,24.136
1676326254.5801437,0.0,24.136
1676326255.5977974,0.0,24.136
1676326256.6115813,0.0,24.136
1676326257.6338346,0.0,24.136
1676326258.6444795,0.0,24.136
1676326259.6606534,0.0,24.136
1676326260.689943,0.0,24.136
1676326261.7120926,0.0,24.136
1676326262.7310615,0.0,24.136
1676326263.7410207,0.0,24.136
1676326264.7619708,0.0,24.136
1676326265.7803059,0.0,24.136
1676326266.7949274,0.0,24.136
1676326267.807332,0.0,24.136
1676326268.8497262,0.0,24.136
1676326269.868855,0.0,24.136
1676326270.88329,0.0,24.136
1676326271.896779,0.0,24.136
1676326272.9264624,0.0,24.136
1676326273.95583,0.0,24.136
1676326274.9969962,0.0,24.136
1676326276.0351715,0.0,24.136
1676326277.0760703,0.0,24.136
1676326278.0958433,0.0,24.136
1676326279.1232705,0.0,24.136
1676326280.1553624,0.0,24.136
1676326281.172357,0.0,24.136
1676326282.1927452,0.0,24.136
1676326283.2145705,0.0,24.136
1676326284.2279177,0.0,24.136
1676326285.2425027,0.0,24.136
1676326286.2766361,0.0,24.136
1676326287.299475,0.0,24.136
1676326288.3294601,0.0,24.136
1676326289.3443668,0.0,24.136
1676326290.372421,0.0,24.136
1676326291.4062514,0.0,24.136
1676326292.423072,0.0,24.136
1676326293.449738,0.0,24.136
1676326294.4678955,0.0,24.136
