Time,CPU %,Memory (MB)
1676320202.6347737,0.0,29.636
1676320203.6445587,0.0,29.636
1676320204.6545925,0.0,29.636
1676320205.666285,0.0,29.636
1676320206.676953,0.0,29.636
1676320207.6897461,0.0,29.636
1676320208.6983228,0.0,29.636
1676320209.716067,0.0,29.636
1676320210.728672,0.0,29.636
1676320211.7379231,0.0,29.636
1676320212.7526028,0.0,29.636
1676320213.7645855,0.0,29.636
1676320214.7771215,0.0,29.636
1676320215.789421,0.0,29.636
1676320216.8086655,0.0,29.636
1676320217.821788,0.0,29.636
1676320218.8330889,0.0,29.636
1676320219.8482487,0.0,29.636
1676320220.8602686,0.0,29.636
1676320221.8738234,0.0,29.636
1676320222.8879025,0.0,29.636
1676320223.9032853,0.0,29.636
1676320224.91752,0.0,29.636
1676320225.934546,0.0,29.636
1676320226.945786,0.0,29.636
1676320227.9631147,0.0,29.636
1676320228.9758682,0.0,29.636
1676320229.9906652,0.0,29.636
1676320231.0057883,0.0,29.636
1676320232.021531,0.0,29.636
1676320233.0326517,0.0,29.636
1676320234.0484202,0.0,29.636
1676320235.0662632,0.0,29.636
1676320236.07921,0.0,29.636
1676320237.0959032,0.0,29.636
1676320238.1108923,0.0,29.636
1676320239.1275845,0.0,29.636
1676320240.1434581,0.0,29.636
1676320241.161986,0.0,29.636
1676320242.1791062,0.0,29.636
1676320243.194189,0.0,29.636
1676320244.2097578,0.0,29.636
1676320245.2253575,0.0,29.636
1676320246.2389045,0.0,29.636
1676320247.253188,0.0,29.636
1676320248.2686253,0.0,29.636
1676320249.2829096,0.0,29.636
1676320250.2995846,0.0,29.636
1676320251.3111174,0.0,29.636
1676320252.3309891,0.0,29.636
1676320253.3472269,0.0,29.636
1676320254.3631828,0.0,29.636
1676320255.3777714,0.0,29.636
1676320256.3879347,0.0,29.636
1676320257.4037056,0.0,29.636
1676320258.4243395,0.0,29.636
1676320259.4342709,0.0,29.636
1676320260.4503772,0.0,29.636
1676320261.4671957,0.0,29.636
1676320262.4812655,0.0,29.636
1676320263.4952345,0.0,29.636
1676320264.509701,0.0,29.636
1676320265.52401,0.0,29.636
1676320266.5423489,0.0,29.636
1676320267.5540442,0.0,29.636
1676320268.5674105,0.0,29.636
1676320269.5811439,0.0,29.636
1676320270.5934036,0.0,29.636
1676320271.6070027,0.0,29.636
1676320272.6205976,0.0,29.636
1676320273.6322246,0.0,29.636
1676320274.6480079,0.0,29.636
1676320275.6666567,0.0,29.636
1676320276.6827064,0.0,29.636
1676320277.7022772,0.0,29.636
1676320278.7188609,0.0,29.636
1676320279.7318416,0.0,29.636
1676320280.7513618,0.0,29.636
1676320281.7615426,0.0,29.636
1676320282.7772496,0.0,29.636
1676320283.7923968,0.0,29.636
1676320284.8073833,0.0,29.636
1676320285.8200102,0.0,29.636
1676320286.8346293,0.0,29.636
1676320287.8462224,0.0,29.636
1676320288.8636763,0.0,29.636
1676320289.87974,0.0,29.636
1676320290.891988,0.0,29.636
1676320291.9157474,0.0,29.636
1676320292.9297671,0.0,29.636
1676320293.9459078,0.0,29.636
1676320294.96207,0.0,29.636
1676320295.9796996,0.0,29.636
1676320296.993803,0.0,29.636
1676320298.011158,0.0,29.636
1676320299.0277653,0.0,29.636
1676320300.0463648,0.0,29.636
1676320301.0606847,0.0,29.636
1676320302.0724888,0.0,29.636
1676320303.0897884,0.0,29.636
1676320304.106913,0.0,29.636
1676320305.127606,0.0,29.636
1676320306.1451726,0.0,29.636
1676320307.16444,0.0,29.636
1676320308.1755931,0.0,29.636
1676320309.1896396,0.0,29.636
1676320310.2026906,0.0,29.636
1676320311.2192647,0.0,29.636
1676320312.2411597,0.0,29.636
1676320313.2583013,0.0,29.636
1676320314.2752612,0.0,29.636
1676320315.2916112,0.0,29.636
1676320316.3077376,0.0,29.636
1676320317.3280907,0.0,29.636
1676320318.340787,0.0,29.636
1676320319.352503,0.0,29.636
1676320320.363703,0.0,29.636
1676320321.3792894,0.0,29.636
1676320322.395869,0.0,29.636
1676320323.4090178,0.0,29.636
1676320324.4251475,0.0,29.636
1676320325.439386,0.0,29.636
1676320326.4503026,0.0,29.636
1676320327.4632502,0.0,29.636
1676320328.4833498,0.0,29.636
1676320329.4957771,0.0,29.636
1676320330.5124302,0.0,29.636
1676320331.5286305,0.0,29.636
1676320332.545981,0.0,29.636
1676320333.5618868,0.0,29.636
1676320334.5731947,0.0,29.636
1676320335.5881767,0.0,29.636
1676320336.5998228,0.0,29.636
1676320337.615936,0.0,29.636
1676320338.626464,0.0,29.636
1676320339.636107,0.0,29.636
1676320340.6469567,0.0,29.636
1676320341.6619797,0.0,29.636
1676320342.6727078,0.0,29.636
1676320343.6872087,0.0,29.636
1676320344.7048266,0.0,29.636
1676320345.7269878,0.0,29.636
1676320346.7438233,0.0,29.636
1676320347.7624104,0.0,29.636
1676320348.7797072,0.0,29.636
1676320349.7922044,0.0,29.636
1676320350.8058548,0.0,29.636
1676320351.8235128,0.0,29.636
1676320352.836993,0.0,29.636
1676320353.8506045,0.0,29.636
1676320354.8653688,0.0,29.636
1676320355.8771687,0.0,29.636
1676320356.8926582,0.0,29.636
1676320357.9064956,0.0,29.636
1676320358.9211924,0.0,29.636
1676320359.9399335,0.0,29.636
1676320360.957729,0.0,29.636
1676320361.9678667,0.0,29.636
1676320362.9794958,0.0,29.636
1676320363.9908845,0.0,29.636
1676320365.004255,0.0,29.636
1676320366.0175486,0.0,29.636
1676320367.0283885,0.0,29.636
1676320368.0405667,0.0,29.636
1676320369.0586212,0.0,29.636
1676320370.075829,0.0,29.636
1676320371.0890105,0.0,29.636
1676320372.105542,0.0,29.636
1676320373.1204321,0.0,29.636
1676320374.1330974,0.0,29.636
1676320375.1545405,0.0,29.636
1676320376.1685228,0.0,29.636
1676320377.1779845,0.0,29.636
1676320378.1961079,0.0,29.636
1676320379.2081761,0.0,29.636
1676320380.224199,0.0,29.636
1676320381.240502,0.0,29.636
1676320382.2571754,0.0,29.636
1676320383.2721722,0.0,29.636
1676320384.285723,0.0,29.636
1676320385.3009334,0.0,29.636
1676320386.3208182,0.0,29.636
1676320387.3357177,0.0,29.636
1676320388.3523157,0.0,29.636
1676320389.3703701,0.0,29.636
1676320390.384323,0.0,29.636
1676320391.3983467,0.0,29.636
1676320392.4153042,0.0,29.636
1676320393.4278953,0.0,29.636
1676320394.4402795,0.0,29.636
1676320395.4534974,0.0,29.636
1676320396.4776745,0.0,29.636
1676320397.4960527,0.0,29.636
1676320398.514439,0.0,29.636
1676320399.528671,0.0,29.636
