Time,CPU %,Memory (MB)
1676320202.6296573,12.213740458015266,1889
1676320203.6391108,33.333333333333336,1887
1676320204.6461608,26.13065326633166,1899
1676320205.6527276,19.083969465648853,1899
1676320206.6625588,29.367088607594937,1884
1676320207.673938,25.310173697270464,1885
1676320208.6878185,22.580645161290324,1888
1676320209.6978264,38.34586466165414,1890
1676320210.7091157,18.75,1891
1676320211.7216847,23.076923076923073,1898
1676320212.7319586,22.828784119106704,1898
1676320213.7405329,20.356234096692116,1897
1676320214.750939,22.921914357682617,1898
1676320215.7623084,18.92583120204604,1881
1676320216.7720585,19.554455445544548,1881
1676320217.7831876,25.50505050505051,1874
1676320218.7941504,18.811881188118807,1875
1676320219.8040206,26.76767676767676,1889
1676320220.8145356,32.66331658291457,1904
1676320221.8225355,27.52525252525253,1904
1676320222.8318286,20.25,1904
1676320223.842497,20.351758793969854,1888
1676320224.8508806,24.189526184538657,1897
1676320225.8612146,32.31552162849872,1898
1676320226.8673687,24.874371859296485,1904
1676320227.8816926,21.012658227848103,1908
1676320228.8918023,18.114143920595538,1907
1676320229.902279,23.23232323232324,1905
1676320230.9119248,26.010101010101007,1901
1676320231.9228752,32.99748110831234,1897
1676320232.934176,18.781725888324875,1892
1676320233.943019,16.29072681704261,1893
1676320234.9532666,26.329113924050628,1881
1676320235.9635794,17.811704834605603,1881
1676320236.9749217,29.54545454545454,1891
1676320237.9861114,16.29072681704261,1891
1676320238.9952,24.0,1884
1676320240.0021625,21.356783919597987,1885
1676320241.0111349,36.523929471032744,1886
1676320242.0229466,24.189526184538657,1898
1676320243.0362031,20.2020202020202,1892
1676320244.0425913,21.464646464646464,1899
1676320245.0513744,21.772151898734183,1892
1676320246.0600097,21.641791044776117,1891
1676320247.0693655,25.440806045340047,1892
1676320248.0830352,18.045112781954884,1884
1676320249.1028512,21.717171717171713,1896
1676320250.1118846,22.750000000000004,1892
1676320251.1237602,18.686868686868685,1891
1676320252.1366494,26.717557251908396,1894
1676320253.1516917,17.63224181360201,1894
1676320254.1625051,27.088607594936708,1901
1676320255.1741621,17.000000000000004,1900
1676320256.1853266,22.921914357682617,1894
1676320257.193557,19.84924623115578,1895
1676320258.2067344,19.395465994962212,1885
1676320259.2178931,24.49494949494949,1888
1676320260.2286596,21.53465346534653,1897
1676320261.2340975,22.305764411027575,1890
1676320262.244371,23.737373737373733,1887
1676320263.255092,14.8989898989899,1887
1676320264.2659018,27.95969773299748,1881
1676320265.275861,17.042606516290725,1881
1676320266.2864764,23.929471032745596,1875
1676320267.29781,19.499999999999996,1878
1676320268.3151796,17.839195979899504,1878
1676320269.3259451,26.749999999999996,1876
1676320270.3373604,16.957605985037404,1877
1676320271.3459992,28.643216080402013,1887
1676320272.3576167,19.338422391857502,1886
1676320273.3663905,18.592964824120607,1881
1676320274.3786721,22.646310432569972,1880
1676320275.3900685,20.603015075376884,1895
1676320276.40103,29.87341772151899,1892
1676320277.4124923,20.25,1877
1676320278.424157,17.910447761194025,1882
1676320279.4322772,29.42643391521197,1882
1676320280.4406292,16.414141414141415,1882
1676320281.451087,28.71536523929471,1900
1676320282.4602888,17.128463476070532,1899
1676320283.4722538,25.749999999999996,1890
1676320284.4837334,16.793893129770986,1890
1676320285.4926825,18.592964824120607,1883
1676320286.5020502,27.91878172588832,1882
1676320287.5111,16.24365482233503,1881
1676320288.5191555,26.785714285714292,1895
1676320289.5300717,17.000000000000004,1894
1676320290.5415974,21.641791044776117,1891
1676320291.5520349,24.68827930174564,1885
1676320292.5620956,20.812182741116747,1884
1676320293.5735586,22.499999999999996,1884
1676320294.581762,21.499999999999996,1892
1676320295.5932806,16.957605985037404,1892
1676320296.6034312,35.1010101010101,1899
1676320297.6134784,20.351758793969854,1902
1676320298.6234157,25.879396984924618,1891
1676320299.630971,18.656716417910445,1891
1676320300.638698,25.628140703517587,1896
1676320301.6495528,20.906801007556673,1896
1676320302.658315,20.050125313283207,1908
1676320303.6681342,21.012658227848103,1913
1676320304.6752417,17.76649746192893,1910
1676320305.6854942,25.50505050505051,1887
1676320306.6960342,26.249999999999996,1887
1676320307.7108605,19.289340101522846,1883
1676320308.719184,22.885572139303477,1880
1676320309.7304816,20.448877805486287,1884
1676320310.7413287,24.81389578163772,1891
1676320311.7503245,21.464646464646464,1885
1676320312.7591836,15.404040404040408,1884
1676320313.773294,26.817042606516296,1901
1676320314.7852442,17.66169154228856,1902
1676320315.7961078,28.749999999999996,1889
1676320316.8074021,17.587939698492463,1889
1676320317.8182073,24.74747474747475,1904
1676320318.8297014,17.085427135678387,1904
1676320319.8411257,20.499999999999996,1881
1676320320.85282,22.05513784461153,1880
1676320321.8629513,20.351758793969854,1890
1676320322.8697119,23.0,1902
1676320323.8864863,16.962025316455698,1899
1676320324.8969285,22.11055276381909,1898
1676320325.907794,21.914357682619645,1902
1676320326.9193158,24.242424242424242,1898
1676320327.9303465,24.242424242424242,1909
1676320328.9413211,20.802005012531332,1890
1676320329.9497793,17.794486215538853,1891
1676320330.958892,21.717171717171713,1889
1676320331.9697468,2.7707808564231717,1889
1676320332.9812164,16.708229426433917,1889
1676320333.9903998,12.376237623762377,1889
1676320334.9990323,13.0,1881
1676320336.0106444,16.919191919191924,1881
1676320337.0190084,21.250000000000004,1891
1676320338.0299504,23.469387755102044,1888
1676320339.0397632,21.772151898734183,1875
1676320340.0498734,22.305764411027575,1887
1676320341.057857,22.842639593908633,1890
1676320342.0689867,16.70886075949367,1890
1676320343.078178,23.409669211195926,1890
1676320344.0874162,22.11055276381909,1890
1676320345.09333,21.717171717171713,1895
1676320346.1060913,22.670025188916874,1881
1676320347.1176155,16.75,1881
1676320348.1301339,26.70025188916877,1888
1676320349.1415868,18.500000000000007,1888
1676320350.1508584,26.315789473684216,1898
1676320351.161714,17.884130982367765,1898
1676320352.1726272,21.33995037220844,1893
1676320353.1845279,23.441396508728186,1894
1676320354.1940022,24.623115577889443,1889
1676320355.204037,23.989898989898993,1898
1676320356.2196581,18.22784810126582,1901
1676320357.232305,15.86901763224181,1901
1676320358.2424166,27.500000000000004,1880
1676320359.2520456,21.446384039900245,1880
1676320360.261039,28.21782178217822,1891
1676320361.2713618,15.443037974683548,1891
1676320362.2850356,18.891687657430733,1880
1676320363.2949502,25.188916876574307,1894
1676320364.3058414,21.553884711779446,1895
1676320365.3165348,27.10997442455243,1884
1676320366.3256686,18.204488778054863,1884
1676320367.339425,23.55889724310777,1878
1676320368.3456697,19.395465994962212,1879
1676320369.3541129,24.43324937027708,1883
1676320370.3655684,24.68827930174564,1891
1676320371.3760803,18.796992481203013,1884
1676320372.3840094,25.188916876574307,1896
1676320373.3914406,21.212121212121215,1890
1676320374.4011853,23.94014962593516,1891
1676320375.412784,27.386934673366838,1893
1676320376.4210393,15.07537688442211,1893
1676320377.4273138,25.0,1877
1676320378.436747,14.503816793893131,1877
1676320379.447566,24.750000000000007,1887
1676320380.457767,21.772151898734183,1889
1676320381.4666827,17.543859649122805,1896
1676320382.4757497,27.819548872180455,1885
1676320383.4850125,16.161616161616166,1885
1676320384.4935088,25.757575757575758,1896
1676320385.5041492,21.212121212121215,1898
1676320386.5142877,19.59287531806616,1900
1676320387.5215368,21.794871794871796,1900
1676320388.5316627,18.891687657430733,1888
1676320389.5387955,21.717171717171713,1891
1676320390.5497715,25.376884422110557,1886
1676320391.560189,16.040100250626566,1887
1676320392.566853,29.007633587786263,1891
1676320393.577664,15.443037974683548,1891
1676320394.5893204,31.48614609571788,1906
1676320395.600776,19.012345679012345,1906
1676320396.612236,19.240506329113927,1899
1676320397.6232746,38.19095477386934,1910
1676320398.6295936,19.09547738693468,1897
1676320399.6388996,25.25252525252525,1906
1676320400.6593523,18.295739348370933,1902
1676320401.666587,21.09181141439206,1904
1676320402.6779642,23.425692695214106,1911
1676320403.689012,22.97979797979798,1891
1676320404.6987638,29.145728643216085,1894
1676320405.7094948,19.74683544303798,1903
1676320406.716526,17.45635910224439,1903
1676320407.7260265,24.561403508771928,1898
1676320408.7365773,19.602977667493793,1897
1676320409.7491488,25.692695214105797,1893
1676320410.7602937,16.957605985037404,1893
1676320411.7669916,23.61809045226131,1904
1676320412.7757928,20.499999999999996,1904
1676320413.7841992,24.120603015075382,1889
1676320414.79511,26.903553299492387,1900
1676320415.8051693,19.09547738693468,1888
1676320416.8123665,20.351758793969854,1890
1676320417.8173947,21.772151898734183,1891
1676320418.8275616,19.298245614035093,1891
1676320419.836407,25.31645569620253,1892
1676320420.8489215,18.639798488664983,1892
1676320421.8586018,22.47474747474747,1902
1676320422.8682096,23.94014962593516,1895
1676320423.879458,23.97959183673469,1895
1676320424.889961,27.02020202020202,1898
1676320425.897049,17.70573566084788,1898
1676320426.9088318,27.455919395466,1894
1676320427.916655,17.29323308270677,1893
1676320428.9267387,24.120603015075382,1888
1676320429.9429092,23.60406091370558,1894
1676320430.9527931,20.050125313283207,1905
1676320431.961603,23.762376237623762,1916
1676320432.9745786,18.3206106870229,1902
1676320433.988679,19.259259259259252,1902
1676320434.9995909,27.930174563591027,1897
1676320436.011028,16.582914572864325,1897
1676320437.023898,28.428927680798,1903
1676320438.037945,16.873449131513652,1903
1676320439.0473359,34.16458852867831,1913
1676320440.0589418,25.249999999999993,1899
1676320441.0712376,16.12090680100756,1899
1676320442.0869038,26.065162907268167,1905
1676320443.0982203,10.447761194029848,1905
1676320444.1074705,13.383838383838388,1913
1676320445.117442,3.482587064676612,1914
1676320446.1292312,6.435643564356431,1896
1676320447.140682,8.816120906801006,1909
1676320448.1511183,5.500000000000005,1894
1676320449.1613832,10.97256857855362,1888
1676320450.1731884,6.000000000000005,1890
1676320451.184748,1.749999999999996,1890
1676320452.1960237,13.60201511335013,1890
1676320453.2076602,1.2499999999999956,1891
1676320454.2174625,14.28571428571429,1902
1676320455.22892,3.015075376884424,1902
1676320456.238955,12.749999999999995,1909
1676320457.2502115,16.91542288557214,1915
1676320458.2571151,3.4912718204488824,1901
1676320459.2685685,17.42424242424242,1904
1676320460.2800627,1.4925373134328401,1904
1676320461.2917304,13.399503722084372,1898
1676320462.3028624,11.616161616161612,1907
1676320463.3135934,20.099255583126553,1907
1676320464.3249726,13.0,1906
1676320465.3364303,7.444168734491319,1898
1676320466.3461661,1.0000000000000009,1898
1676320467.3573642,12.531328320802004,1894
1676320468.3681242,2.481389578163773,1894
1676320469.3799853,16.12090680100756,1896
1676320470.3913438,1.749999999999996,1896
1676320471.4003148,5.7644110275689275,1887
1676320472.411648,9.499999999999996,1899
1676320473.4225824,5.500000000000005,1909
1676320474.4340816,12.43781094527363,1910
1676320475.4455717,6.203473945409432,1896
1676320476.4538739,3.4912718204488824,1901
1676320477.4680574,10.804020100502509,1903
1676320478.4796865,1.985111662531014,1903
1676320479.4913943,12.594458438287148,1903
1676320480.5028071,5.459057071960293,1902
1676320481.511239,4.260651629072687,1902
1676320482.522787,9.068010075566747,1910
1676320483.534455,2.970297029702973,1910
1676320484.545576,13.06532663316583,1903
1676320485.5567927,1.4925373134328401,1903
1676320486.5681403,14.214463840399006,1904
1676320487.5796785,4.5000000000000036,1904
1676320488.5907717,7.769423558897248,1893
1676320489.6018722,12.030075187969924,1894
1676320490.6136167,6.188118811881194,1885
1676320491.6250978,10.275689223057649,1893
1676320492.636236,5.527638190954775,1895
1676320493.650267,3.482587064676612,1895
1676320494.6617837,13.85390428211587,1884
1676320495.6732125,2.2332506203473934,1884
1676320496.6839767,14.249999999999996,1896
1676320497.6950684,2.238805970149249,1897
1676320498.7007236,6.5326633165829096,1905
1676320499.7118073,8.354430379746836,1905
1676320500.723062,1.741293532338306,1905
1676320501.7344003,15.136476426799007,1903
1676320502.746101,1.980198019801982,1904
1676320503.7537982,9.950248756218905,1910
1676320504.7649245,6.25,1910
1676320505.776281,4.738154613466339,1910
1676320506.7874281,8.816120906801006,1904
1676320507.7992036,5.2369077306733125,1905
1676320508.806332,8.750000000000002,1905
1676320509.8179834,8.816120906801006,1896
1676320510.8616772,8.910891089108908,1906
1676320511.8748972,22.141119221411188,1900
1676320512.8863525,1.741293532338306,1901
1676320513.8976898,12.781954887218049,1898
1676320514.9091167,2.244389027431426,1898
1676320515.9208415,6.451612903225811,1892
1676320516.9320955,10.999999999999998,1894
1676320517.9464965,4.511278195488721,1904
1676320518.957118,11.111111111111116,1910
1676320519.96821,2.493765586034913,1910
1676320520.9797063,4.511278195488721,1894
1676320521.991984,19.59798994974874,1906
1676320523.003126,5.500000000000005,1899
1676320524.0146463,9.319899244332497,1893
1676320525.0256927,5.970149253731338,1885
1676320526.037275,1.741293532338306,1885
1676320527.0702496,20.64676616915423,1907
1676320528.080521,10.48780487804878,1908
1676320529.0917253,12.342569269521409,1895
1676320530.1024017,1.4962593516209433,1895
1676320531.111285,10.606060606060607,1896
1676320532.1220877,3.500000000000003,1897
1676320533.1334238,8.478802992518709,1887
1676320534.1450279,9.950248756218905,1894
1676320535.1558774,7.286432160804024,1894
1676320536.1632082,8.816120906801006,1892
1676320537.1744518,5.793450881612094,1884
1676320538.186123,7.7114427860696555,1884
1676320539.19477,13.399503722084372,1893
1676320540.2057352,2.7568922305764465,1893
1676320541.2142577,13.749999999999996,1899
1676320542.223506,4.810126582278484,1901
1676320543.2343023,1.749999999999996,1902
1676320544.2453475,13.249999999999995,1911
1676320545.2566848,1.741293532338306,1911
1676320546.268111,15.500000000000004,1885
1676320547.2796736,1.0000000000000009,1885
1676320548.2902782,5.025125628140703,1885
1676320549.3013172,10.224438902743138,1895
1676320550.3126822,6.218905472636815,1896
1676320551.323431,9.975062344139651,1896
1676320552.3342042,4.987531172069826,1896
1676320553.3452992,1.7369727047146455,1896
1676320554.356384,13.131313131313128,1896
1676320555.367634,0.7518796992481258,1896
1676320556.3774278,22.55639097744361,1897
1676320557.38914,4.5000000000000036,1897
1676320558.3958359,8.020050125313283,1892
1676320559.4069476,6.265664160401007,1892
1676320560.413984,3.0000000000000027,1902
1676320561.425521,12.814070351758799,1900
1676320562.4360962,3.4912718204488824,1900
1676320563.4427273,14.427860696517413,1885
1676320564.454089,1.5075376884422065,1885
1676320565.4654047,5.970149253731338,1881
1676320566.4770522,13.31658291457286,1891
1676320567.4883966,9.571788413098236,1878
1676320568.4997473,9.523809523809524,1881
1676320569.510824,5.48628428927681,1892
1676320570.522012,1.995012468827928,1892
1676320571.5335312,13.131313131313128,1896
1676320572.5440087,3.2499999999999973,1896
1676320573.5556471,11.809045226130655,1903
1676320574.5668352,1.4925373134328401,1903
1676320575.5779302,4.761904761904767,1889
1676320576.5886252,9.547738693467334,1890
1676320577.5992022,6.733167082294267,1892
1676320578.6110876,8.999999999999996,1895
1676320579.6210167,8.977556109725683,1895
1676320580.6322641,3.233830845771146,1895
1676320581.6436539,11.557788944723612,1895
1676320582.654817,5.05050505050505,1895
1676320583.6657991,9.725685785536164,1903
1676320584.6767595,6.451612903225811,1896
1676320585.6858006,3.0000000000000027,1900
1676320586.6971998,14.962593516209477,1888
1676320587.7084618,2.238805970149249,1888
1676320588.719936,13.06532663316583,1889
1676320589.730912,2.4752475247524774,1889
1676320590.740027,8.955223880597018,1887
1676320591.750799,8.270676691729328,1888
1676320592.7620788,20.895522388059707,1901
1676320593.7730787,10.199004975124382,1902
1676320594.7815583,20.19950124688279,1903
1676320595.7896895,6.25,1902
1676320596.801297,11.111111111111116,1896
1676320597.812328,1.4925373134328401,1896
1676320598.8222563,15.037593984962406,1884
1676320599.8331745,7.4812967581047385,1884
1676320600.8418775,8.728179551122196,1904
1676320601.852358,5.263157894736848,1905
1676320602.863335,1.985111662531014,1905
1676320603.873987,13.0,1908
1676320604.885011,3.7406483790523692,1908
1676320605.8959808,13.197969543147202,1895
1676320606.9083943,2.020202020202022,1895
1676320607.9161649,6.483790523690769,1895
1676320608.928586,8.521303258145362,1889
1676320609.9398756,9.999999999999998,1882
1676320610.9523575,9.068010075566747,1891
