Time,CPU %,Memory (MB)
1676321379.267866,0.0,29.624
1676321380.2786524,0.0,29.624
1676321381.293767,0.0,29.624
1676321382.3166852,0.0,29.624
1676321383.3261507,0.0,29.624
1676321384.3347478,0.0,29.624
1676321385.346199,0.0,29.624
1676321386.3562033,0.0,29.624
1676321387.36797,0.0,29.624
1676321388.3787427,0.0,29.624
1676321389.3891938,0.0,29.624
1676321390.4177032,0.0,29.624
1676321391.4308362,0.0,29.624
1676321392.452448,0.0,29.624
1676321393.4638653,0.0,29.624
1676321394.4753978,0.0,29.624
1676321395.488211,0.0,29.624
1676321396.5051608,0.0,29.624
1676321397.5341074,0.0,29.624
1676321398.5584953,0.0,29.624
1676321399.573269,0.0,29.624
1676321400.5822616,0.0,29.624
1676321401.5959916,0.0,29.624
1676321402.6240814,0.0,29.624
1676321403.6342952,0.0,29.624
1676321404.6521719,0.0,29.624
1676321405.6623888,0.0,29.624
1676321406.6737268,0.0,29.624
1676321407.7073078,0.0,29.624
1676321408.716805,0.0,29.624
1676321409.7290714,0.0,29.624
1676321410.7437403,0.0,29.624
1676321411.7531059,0.0,29.624
1676321412.7631927,0.0,29.624
1676321413.7758558,0.0,29.624
1676321414.7856164,0.0,29.624
1676321415.793121,0.0,29.624
1676321416.8065503,0.0,29.624
1676321417.8332577,0.0,29.624
1676321418.853133,0.0,29.624
1676321419.8701708,0.0,29.624
1676321420.887616,0.0,29.624
1676321421.913027,0.0,29.624
1676321422.9354427,0.0,29.624
1676321423.95689,0.0,29.624
1676321424.9731853,0.0,29.624
1676321425.9881606,0.0,29.624
1676321427.0073938,0.0,29.624
1676321428.0279648,0.0,29.624
1676321429.0543,0.0,29.624
1676321430.0698054,0.0,29.624
1676321431.0903697,0.0,29.624
1676321432.1100814,0.0,29.624
1676321433.1229923,0.0,29.624
1676321434.1509328,0.0,29.624
1676321435.181724,0.0,29.624
1676321436.1945019,0.0,29.624
1676321437.2071304,0.0,29.624
1676321438.2315164,0.0,29.624
1676321439.2580125,0.0,29.624
1676321440.3050792,0.0,29.624
1676321441.3178246,0.0,29.624
1676321442.3322678,0.0,29.624
1676321443.3531559,0.0,29.624
1676321444.3845522,0.0,29.624
1676321445.398119,0.0,29.624
1676321446.4265907,0.0,29.624
1676321447.4438443,0.0,29.624
1676321448.4585397,0.0,29.624
1676321449.4854035,0.0,29.624
1676321450.5012221,0.0,29.624
1676321451.5166967,0.0,29.624
1676321452.532712,0.0,29.624
1676321453.545643,0.0,29.624
1676321454.5798588,0.0,29.624
1676321455.6185179,0.0,29.624
1676321456.6315598,0.0,29.624
1676321457.649647,0.0,29.624
1676321458.6703956,0.0,29.624
1676321459.6975398,0.0,29.624
1676321460.7155983,0.0,29.624
1676321461.7332063,0.0,29.624
1676321462.753008,0.0,29.624
1676321463.7824967,0.0,29.624
1676321464.7988594,0.0,29.624
1676321465.8294854,0.0,29.624
1676321466.842766,0.0,29.624
1676321467.8731568,0.0,29.624
1676321468.9003203,0.0,29.624
1676321469.914225,0.0,29.624
1676321470.9443104,0.0,29.624
1676321471.9594326,0.0,29.624
1676321472.9873507,0.0,29.624
1676321474.0046437,0.0,29.624
1676321475.028196,0.0,29.624
1676321476.0506876,0.0,29.624
1676321477.0724022,0.0,29.624
1676321478.0936663,0.0,29.624
1676321479.1442766,0.0,29.624
1676321480.1833186,0.0,29.624
1676321481.2032225,0.0,29.624
1676321482.2328215,0.0,29.624
1676321483.2502081,0.0,29.624
1676321484.268282,0.0,29.624
1676321485.290479,0.0,29.624
1676321486.3004432,0.0,29.624
1676321487.313026,0.0,29.624
1676321488.3270142,0.0,29.624
1676321489.354733,0.0,29.624
1676321490.3843074,0.0,29.624
1676321491.4103537,0.0,29.624
1676321492.427482,0.0,29.624
1676321493.4418397,0.0,29.624
1676321494.46247,0.0,29.624
1676321495.4899218,0.0,29.624
1676321496.5268412,0.0,29.624
1676321497.5574405,0.0,29.624
1676321498.5851376,0.0,29.624
1676321499.5991814,0.0,29.624
1676321500.6311452,0.0,29.624
1676321501.6425345,0.0,29.624
1676321502.659519,0.0,29.624
1676321503.6787603,0.0,29.624
1676321504.7002563,0.0,29.624
1676321505.7213058,0.0,29.624
1676321506.7369812,0.0,29.624
1676321507.7570865,0.0,29.624
1676321508.8091552,0.0,29.624
1676321509.828752,0.0,29.624
1676321510.8536272,0.0,29.624
1676321511.8800864,0.0,29.624
1676321512.8954327,0.0,29.624
1676321513.9370396,0.0,29.624
1676321514.9654813,0.0,29.624
1676321515.9830456,0.0,29.624
1676321516.9946032,0.0,29.624
1676321518.0231726,0.0,29.624
1676321519.044567,0.0,29.624
1676321520.0763783,0.0,29.624
1676321521.0868974,0.0,29.624
1676321522.1189764,0.0,29.624
1676321523.1515915,0.0,29.624
1676321524.175265,0.0,29.624
1676321525.1903505,0.0,29.624
1676321526.2174544,0.0,29.624
1676321527.2536411,0.0,29.624
1676321528.27087,0.0,29.624
1676321529.2968123,0.0,29.624
1676321530.3110495,0.0,29.624
1676321531.3280869,0.0,29.624
1676321532.3477104,0.0,29.624
1676321533.3734462,0.0,29.624
1676321534.4119565,0.0,29.624
1676321535.4411523,0.0,29.624
1676321536.46206,0.0,29.624
1676321537.4734,0.0,29.624
1676321538.4928157,0.0,29.624
1676321539.5067997,0.0,29.624
1676321540.527367,0.0,29.624
1676321541.5373595,0.0,29.624
1676321542.568085,0.0,29.624
1676321543.5991476,0.0,29.624
1676321544.612355,0.0,29.624
1676321545.6309006,0.0,29.624
1676321546.6473746,0.0,29.624
1676321547.6679733,0.0,29.624
1676321548.6884325,0.0,29.624
1676321549.7034094,0.0,29.624
1676321550.7311287,0.0,29.624
1676321551.7516558,0.0,29.624
1676321552.7681975,0.0,29.624
1676321553.7879457,0.0,29.624
1676321554.8046618,0.0,29.624
1676321555.8396766,0.0,29.624
1676321556.8847458,0.0,29.624
1676321557.8997138,0.0,29.624
1676321558.9217494,0.0,29.624
1676321559.9570968,0.0,29.624
1676321560.967838,0.0,29.624
1676321561.9970102,0.0,29.624
1676321563.0088499,0.0,29.624
1676321564.0289066,0.0,29.624
1676321565.0610173,0.0,29.624
1676321566.0869327,0.0,29.624
1676321567.1281667,0.0,29.624
1676321568.1383345,0.0,29.624
1676321569.1610177,0.0,29.624
1676321570.1743708,0.0,29.624
1676321571.1984153,0.0,29.624
1676321572.222819,0.0,29.624
1676321573.2435043,0.0,29.624
1676321574.2796686,0.0,29.624
1676321575.306463,0.0,29.624
1676321576.3280463,0.0,29.624
1676321577.3527954,0.0,29.624
1676321578.3670125,0.0,29.624
1676321579.3931026,0.0,29.624
1676321580.4286623,0.0,29.624
1676321581.4505124,0.0,29.624
1676321582.4660938,0.0,29.624
1676321583.4908967,0.0,29.624
1676321584.5023377,0.0,29.624
1676321585.5220342,0.0,29.624
1676321586.557553,0.0,29.624
1676321587.5719826,0.0,29.624
1676321588.5817516,0.0,29.624
1676321589.604472,0.0,29.624
1676321590.6226573,0.0,29.624
1676321591.6440313,0.0,29.624
1676321592.6600838,0.0,29.624
1676321593.6777995,0.0,29.624
1676321594.7035532,0.0,29.624
1676321595.7209625,0.0,29.624
1676321596.7509463,0.0,29.624
1676321597.7671573,0.0,29.624
1676321598.790796,0.0,29.624
1676321599.8159423,0.0,29.624
1676321600.842597,0.0,29.624
1676321601.8634522,0.0,29.624
1676321602.8893404,0.0,29.624
1676321603.9111578,0.0,29.624
1676321604.9446042,0.0,29.624
1676321605.957191,0.0,29.624
1676321606.982385,0.0,29.624
1676321608.0203931,0.0,29.624
1676321609.0379872,0.0,29.624
1676321610.057372,0.0,29.624
1676321611.081142,0.0,29.624
1676321612.1022668,0.0,29.624
1676321613.1354961,0.0,29.624
1676321614.1545877,0.0,29.624
1676321615.1738677,0.0,29.624
1676321616.1898453,0.0,29.624
1676321617.2170541,0.0,29.624
1676321618.2544482,0.0,29.624
