Time,CPU %,Memory (MB)
1676321379.2857668,5.808080808080806,2223
1676321380.2913413,36.408977556109726,2227
1676321381.2992146,17.25888324873096,2227
1676321382.3090014,33.08270676691729,2244
1676321383.317272,44.611528822055135,2241
1676321384.3265536,31.969309462915596,2244
1676321385.3362842,51.01522842639594,2244
1676321386.3434713,39.24999999999999,2244
1676321387.3533885,50.63291139240506,2245
1676321388.3599951,53.417721518987335,2247
1676321389.3675737,56.74300254452926,2264
1676321390.373752,57.692307692307686,2275
1676321391.3807938,58.48101265822785,2267
1676321392.3855817,63.84615384615384,2262
1676321393.4021974,61.498708010335925,2254
1676321394.409486,66.83417085427136,2256
1676321395.4210365,71.64948453608247,2269
1676321396.4277728,70.37037037037037,2267
1676321397.4334104,69.58762886597938,2271
1676321398.4407656,71.53846153846153,2288
1676321399.4495277,75.18987341772151,2278
1676321400.4589813,78.14070351758794,2270
1676321401.4846683,74.55470737913485,2268
1676321402.4993696,74.74747474747474,2273
1676321403.5066268,79.65260545905707,2275
1676321404.5147092,79.25,2272
1676321405.5235538,81.65374677002583,2284
1676321406.539299,83.54755784061697,2284
1676321407.5553992,81.81818181818181,2288
1676321408.593343,87.87878787878788,2310
1676321409.6049504,84.36724565756823,2306
1676321410.6141965,84.84848484848484,2302
1676321411.6317563,88.13131313131312,2296
1676321412.6520298,84.21052631578947,2307
1676321413.663871,86.81592039800995,2305
1676321414.6853304,77.38693467336684,2305
1676321415.6979058,90.54726368159204,2319
1676321416.7064683,86.76844783715013,2320
1676321417.7174747,85.24173027989822,2308
1676321418.7404406,91.70854271356784,2313
1676321419.750881,89.38271604938272,2318
1676321420.7620218,91.20603015075378,2327
1676321421.77065,90.35532994923858,2329
1676321422.7791793,90.88607594936708,2341
1676321423.7896242,93.01745635910224,2334
1676321424.8056033,90.63291139240506,2336
1676321425.8232057,93.53233830845771,2342
1676321426.8325965,91.0891089108911,2339
1676321427.8482132,94.41624365482232,2342
1676321428.8805947,92.38329238329239,2355
1676321429.8888268,91.4004914004914,2358
1676321430.9015968,94.96221662468514,2367
1676321431.9084473,92.75,2366
1676321432.9325368,95.5,2364
1676321433.9572618,93.85749385749385,2353
1676321434.9657753,94.11764705882352,2354
1676321435.9718084,95.27363184079603,2372
1676321436.981132,93.8118811881188,2371
1676321438.020039,95.48872180451127,2387
1676321439.0495763,95.1219512195122,2380
1676321440.0632799,91.64619164619164,2379
1676321441.087644,94.33497536945814,2383
1676321442.1019127,92.36453201970444,2382
1676321443.1135526,86.35235732009924,2384
1676321444.141124,93.58024691358024,2395
1676321445.1665177,94.14634146341463,2379
1676321446.1869671,93.8423645320197,2379
1676321447.214313,93.734335839599,2373
