Time,CPU %,Memory (MB)
1676316105.6637526,9.848484848484851,2055
1676316106.6748936,19.548872180451127,2063
1676316107.6845007,10.126582278481012,2065
1676316108.6963625,25.384615384615383,2066
1676316109.7022617,27.27272727272727,2066
1676316110.7082424,37.531486146095716,2061
1676316111.7193408,31.565656565656564,2062
1676316112.7273922,36.962025316455694,2069
1676316113.7421243,42.49363867684478,2065
1676316114.7498598,43.32493702770781,2065
1676316115.766163,59.07928388746804,2082
1676316116.773957,45.6359102244389,2081
1676316117.7804697,56.17128463476071,2085
1676316118.7946024,47.314578005115095,2085
1676316119.801293,52.02020202020202,2086
1676316120.8075294,52.28426395939086,2087
1676316121.817493,48.11083123425692,2080
1676316122.8282351,53.58974358974359,2123
1676316123.8492584,50.62034739454094,2138
1676316124.8672876,45.5470737913486,2142
1676316125.8781056,50.50761421319797,2135
1676316126.890648,44.44444444444444,2145
1676316127.9001956,55.63909774436091,2150
1676316128.9063845,53.16455696202531,2148
1676316129.9330494,55.470737913486005,2143
1676316130.9412496,52.22772277227723,2153
1676316131.957117,42.025316455696206,2152
1676316132.9636369,58.94206549118388,2167
1676316133.972313,46.83544303797469,2166
1676316134.9803808,60.35805626598465,2170
1676316135.9915361,46.31043256997456,2168
1676316137.0017004,51.01010101010102,2168
1676316138.0139768,54.1147132169576,2166
1676316139.029039,45.56962025316456,2173
1676316140.0423448,64.07035175879396,2174
1676316141.0498009,47.60705289672544,2173
1676316142.0653288,53.266331658291456,2177
1676316143.0728471,49.10941475826972,2180
1676316144.0839753,35.768261964735515,2175
1676316145.094469,58.94206549118388,2182
1676316146.1030428,51.26262626262626,2177
1676316147.1154199,50.877192982456144,2182
1676316148.1226943,56.45569620253165,2193
1676316149.1320417,47.47474747474747,2197
1676316150.139411,54.91183879093199,2202
1676316151.1490216,51.005025125628144,2201
1676316152.1680624,55.1980198019802,2212
1676316153.17992,50.73891625615763,2212
1676316154.192139,54.65994962216625,2204
1676316155.200786,55.55555555555556,2203
1676316156.2055845,47.36842105263158,2207
1676316157.2121348,58.5427135678392,2227
1676316158.2259984,43.90862944162437,2225
1676316159.2490892,58.75,2226
1676316160.255615,51.88916876574308,2220
1676316161.26534,49.62025316455696,2222
1676316162.270476,52.48756218905473,2231
1676316163.2786334,47.82608695652174,2232
1676316164.2864254,57.39795918367348,2225
1676316165.2939758,53.383458646616546,2237
1676316166.2999442,51.26262626262626,2229
1676316167.3076308,54.3640897755611,2240
1676316168.3160567,40.10282776349614,2239
1676316169.3296375,40.45226130653267,2242
1676316170.3390954,41.77215189873418,2244
1676316171.3512046,28.35443037974683,2243
1676316172.360326,35.26448362720404,2242
1676316173.3718512,13.924050632911388,2242
1676316174.3826604,30.126582278481017,2241
1676316175.3935869,13.0,2235
1676316176.4052346,6.451612903225811,2247
1676316177.4174714,9.27318295739349,2253
1676316178.4292328,5.75,2255
1676316179.4371014,2.9925187032418976,2255
1676316180.4479175,14.962593516209477,2245
1676316181.459417,1.4962593516209433,2245
1676316182.470655,14.141414141414144,2243
1676316183.4823031,1.243781094527363,2243
1676316184.4905057,7.213930348258701,2249
1676316185.500924,5.316455696202526,2248
1676316186.5117402,1.2406947890818865,2248
1676316187.5229926,14.683544303797468,2254
1676316188.5344946,1.2406947890818865,2254
1676316189.5395403,11.528822055137844,2241
1676316190.551112,11.027568922305765,2241
1676316191.5622706,5.05050505050505,2246
1676316192.5731564,9.499999999999996,2246
1676316193.584675,6.467661691542292,2246
1676316194.59055,6.75,2244
1676316195.602635,11.363636363636365,2237
1676316196.614998,1.4925373134328401,2237
1676316197.6273313,12.911392405063292,2255
1676316198.639829,2.2332506203473934,2255
1676316199.6490672,12.814070351758799,2237
1676316200.6604426,6.483790523690769,2238
1676316201.6695697,5.513784461152882,2238
1676316202.6811435,10.075566750629728,2240
1676316203.6926165,1.2468827930174564,2240
1676316204.7037072,15.404040404040408,2242
1676316205.7153776,1.0000000000000009,2242
1676316206.7250106,7.052896725440805,2241
1676316207.7380085,7.250000000000001,2241
1676316208.749494,5.249999999999999,2243
1676316209.7605596,10.552763819095478,2243
1676316210.7716827,5.735660847880297,2228
1676316211.7811646,4.738154613466339,2238
1676316212.7907078,9.547738693467334,2248
1676316213.8023422,1.243781094527363,2248
1676316214.8130567,16.455696202531644,2244
1676316215.824505,1.2468827930174564,2244
1676316216.8332248,11.05527638190955,2254
1676316217.8449101,3.4912718204488824,2254
1676316218.8548367,9.595959595959592,2246
1676316219.8658834,14.536340852130325,2253
1676316220.8795974,11.910669975186106,2253
1676316221.8909886,12.967581047381548,2245
1676316222.9011123,3.7406483790523692,2245
1676316223.9115112,7.9999999999999964,2254
