Time,CPU %,Memory (MB)
1676311455.1131535,1.7632241813602012,1657
1676311456.124189,18.45386533665836,1667
1676311457.1352978,10.526315789473683,1667
1676311458.148371,6.045340050377835,1666
1676311459.1789362,41.13300492610838,1653
1676311460.196056,72.01017811704835,1675
1676311461.2144177,74.74226804123711,1675
1676311462.239073,71.83462532299741,1676
1676311463.2543273,74.30025445292621,1669
1676311464.2802758,73.02798982188294,1668
1676311465.2887242,70.99236641221374,1679
1676311466.3122792,67.96875,1681
1676311467.3321574,76.14213197969544,1678
1676311468.3540866,72.32375979112271,1678
1676311469.3647115,75.62814070351759,1672
1676311470.3776615,69.33333333333334,1685
1676311471.393582,74.16879795396419,1683
1676311472.3993328,75.38461538461539,1675
1676311473.4253426,72.68041237113403,1663
1676311474.4493265,73.86934673366834,1666
1676311475.4596608,72.89002557544757,1678
1676311476.467191,70.39999999999999,1678
1676311477.4940135,74.55012853470437,1666
1676311478.506436,72.09302325581395,1669
1676311479.53235,76.66666666666666,1672
1676311480.5399232,72.37851662404093,1670
1676311481.556102,72.23650385604113,1677
1676311482.570045,75.76530612244898,1672
1676311483.5994923,76.21483375959079,1672
1676311484.6292095,76.92307692307692,1680
1676311485.6496155,71.57360406091371,1678
1676311486.6779761,66.15384615384615,1669
1676311487.6923916,71.97943444730078,1690
1676311488.713222,75.62189054726367,1674
1676311489.7301855,76.45569620253164,1672
1676311490.736782,75.76530612244898,1676
1676311491.7648404,69.84536082474226,1675
1676311492.7848103,70.98445595854923,1661
1676311493.8198302,65.21739130434783,1669
1676311494.8363671,75.37313432835822,1675
1676311495.8621736,71.53846153846153,1690
1676311496.8700778,73.6842105263158,1678
1676311497.883147,68.22916666666667,1676
1676311498.899401,76.45569620253164,1673
1676311499.9279451,74.67700258397933,1674
1676311500.9452152,67.25888324873097,1682
1676311501.9627085,74.43037974683544,1685
1676311502.9799342,70.98445595854923,1685
1676311504.0098987,76.21483375959079,1692
1676311505.0317652,72.3076923076923,1685
1676311506.0418825,73.0,1673
1676311507.0533018,73.40153452685422,1678
1676311508.093167,71.3917525773196,1678
1676311509.099519,70.92731829573935,1686
1676311510.1098917,74.80916030534351,1696
1676311511.1273985,70.0,1688
1676311512.1387312,71.61458333333333,1688
1676311513.1698625,70.10309278350515,1689
1676311514.1960425,70.98445595854923,1684
1676311515.2028654,74.5635910224439,1673
1676311516.2122045,71.16883116883118,1679
1676311517.222352,76.34961439588689,1668
1676311518.2442112,69.40874035989717,1670
1676311519.268201,75.8974358974359,1690
1676311520.2876225,70.60301507537689,1695
1676311521.3050272,70.73791348600508,1688
1676311522.3225617,78.88040712468194,1685
1676311523.340155,68.13471502590673,1687
1676311524.3474405,73.94736842105263,1675
1676311525.3661454,71.31782945736434,1687
1676311526.3854947,75.25773195876289,1684
1676311527.403902,75.87064676616914,1684
1676311528.4136245,72.9113924050633,1675
1676311529.4341803,71.72236503856041,1676
1676311530.464134,70.63291139240506,1674
1676311531.4816382,69.21119592875317,1672
1676311532.4983118,73.85786802030456,1676
1676311533.5108485,73.92405063291139,1681
1676311534.5367002,73.24675324675324,1680
1676311535.5552926,70.15306122448979,1674
1676311536.562168,70.46632124352332,1677
1676311537.5713913,73.55163727959697,1688
1676311538.5907705,71.8274111675127,1680
1676311539.6099524,76.59033078880407,1685
1676311540.6177232,70.84398976982096,1684
1676311541.6428661,69.37172774869109,1690
1676311542.6582375,72.38805970149254,1688
1676311543.6683722,72.53886010362694,1692
1676311544.6915288,71.57360406091371,1686
1676311545.7192369,76.09254498714652,1662
1676311546.7456095,71.39303482587064,1673
1676311547.7732882,71.53652392947103,1677
1676311548.798516,73.02798982188294,1682
1676311549.8103008,75.1269035532995,1690
1676311550.8335192,76.6839378238342,1685
1676311551.85916,71.7948717948718,1685
1676311552.8866096,76.86567164179104,1682
1676311553.9028296,70.96774193548387,1695
1676311554.9272988,74.33155080213903,1681
1676311555.937041,71.7557251908397,1684
1676311556.9490778,69.68911917098445,1670
1676311557.9567385,69.68911917098445,1669
1676311558.970695,71.875,1669
1676311560.001612,69.76744186046511,1670
1676311561.0120044,72.0,1678
1676311562.0256414,68.76640419947506,1678
1676311563.0367258,69.48717948717949,1674
1676311564.060627,70.36082474226804,1675
1676311565.082152,72.16494845360825,1675
1676311566.0981138,74.43037974683544,1684
1676311567.1144795,71.24681933842238,1685
1676311568.1283607,73.92405063291139,1682
1676311569.149016,70.33248081841433,1676
1676311570.1748242,75.26041666666666,1698
1676311571.1916482,71.50127226463104,1686
1676311572.197045,73.21428571428572,1688
1676311573.2093165,75.76530612244898,1687
1676311574.2220535,72.93814432989691,1685
1676311575.236717,72.56410256410255,1684
1676311576.2584503,71.64556962025317,1676
1676311577.284693,71.67919799498748,1680
1676311578.3261843,74.11167512690355,1692
1676311579.3391778,67.4074074074074,1670
1676311580.3693604,71.24352331606218,1678
1676311581.3876925,76.70886075949367,1699
1676311582.4070985,70.40816326530613,1696
1676311583.4249263,77.5,1691
1676311584.4341545,75.83547557840618,1690
1676311585.4595776,72.51308900523561,1685
1676311586.4723935,72.23650385604113,1686
1676311587.483581,72.02072538860104,1696
1676311588.4906292,71.76165803108809,1691
1676311589.5120218,71.81571815718158,1687
1676311590.5353336,71.28205128205128,1691
1676311591.5501757,74.48979591836735,1686
1676311592.5640676,72.89002557544757,1686
1676311593.593351,73.07692307692308,1693
1676311594.6109958,69.3298969072165,1688
1676311595.629537,74.22680412371135,1693
1676311596.645894,72.13930348258705,1695
1676311597.6655626,68.83116883116884,1692
1676311598.6856062,74.87437185929649,1686
1676311599.7117035,73.00771208226222,1693
1676311600.7240334,75.8974358974359,1694
1676311601.7444124,68.06282722513089,1689
1676311602.7546985,76.0204081632653,1693
1676311603.7630367,69.19060052219321,1680
1676311604.7863014,68.29896907216495,1681
1676311605.8024108,72.79596977329975,1690
1676311606.8085845,66.9291338582677,1688
1676311607.8275113,75.19788918205805,1686
1676311608.84577,73.07692307692308,1688
1676311609.855892,74.11167512690355,1680
1676311610.866585,74.16879795396419,1687
1676311611.8833025,72.58485639686685,1682
1676311612.894303,77.21518987341773,1678
1676311613.9172661,74.21052631578947,1687
1676311614.9300582,69.79695431472082,1687
1676311615.9411566,77.37789203084833,1685
1676311616.9549866,74.21052631578947,1686
1676311617.960897,71.3917525773196,1687
1676311618.9870994,71.50259067357513,1698
1676311620.0169797,73.24675324675324,1695
1676311621.0348623,75.31172069825436,1697
1676311622.0541613,68.13471502590673,1698
1676311623.077811,71.68367346938776,1695
1676311624.093386,73.16455696202532,1694
1676311625.1083455,69.63350785340315,1692
1676311626.115908,70.73791348600508,1688
1676311627.136312,73.26478149100257,1688
1676311628.1675951,74.37185929648241,1682
1676311629.1841273,69.56521739130434,1684
1676311630.2062886,71.64948453608247,1691
