Time,CPU %,Memory (MB)
1676324849.3010173,18.020304568527923,2648
1676324850.312447,27.654320987654323,2638
1676324851.3210056,35.07462686567165,2637
1676324852.3330135,44.1025641025641,2652
1676324853.347368,51.12219451371571,2656
1676324854.3606226,56.77749360613811,2648
1676324855.376428,63.29113924050633,2657
1676324856.389601,71.53652392947103,2673
1676324857.4006171,80.09950248756219,2672
1676324858.4052742,69.84924623115577,2671
1676324859.4221034,76.98209718670077,2685
1676324860.428672,76.6497461928934,2686
1676324861.4450762,76.53061224489795,2689
1676324862.4523578,82.32323232323232,2695
1676324863.4585114,83.50253807106598,2690
1676324864.4665082,85.92964824120604,2707
1676324865.4751825,85.0632911392405,2701
1676324866.4895043,87.0886075949367,2725
1676324867.5020726,88.41309823677582,2724
1676324868.521497,89.67254408060454,2735
1676324869.5289907,93.30024813895783,2747
1676324870.544853,92.0,2750
1676324871.5535727,93.8423645320197,2759
1676324872.5652022,93.98496240601504,2752
1676324873.5868936,92.21105527638191,2769
1676324874.6335034,94.2643391521197,2764
1676324875.6490133,96.17224880382776,2769
1676324876.6650147,95.8128078817734,2767
1676324877.6909719,95.76059850374065,2776
1676324878.7053783,96.56019656019656,2774
1676324879.726377,98.77149877149877,2784
1676324880.7483907,95.7816377171216,2785
1676324881.7595952,96.33251833740832,2791
1676324882.7668245,96.25,2800
1676324883.7774565,98.00498753117208,2806
1676324884.8194342,98.51851851851852,2830
1676324885.851123,97.10144927536231,2835
1676324886.886361,98.79518072289156,2839
1676324887.9167824,97.57869249394673,2842
1676324888.9449406,98.06763285024155,2845
1676324889.975192,99.02200488997555,2830
1676324890.992029,96.35036496350365,2831
1676324892.003093,97.28395061728395,2851
1676324893.0215442,99.25742574257426,2855
1676324894.0723996,98.75930521091811,2869
1676324895.107897,99.0521327014218,2868
1676324896.1215234,99.02676399026764,2871
1676324897.158821,81.79551122194513,2856
1676324898.1741765,98.79227053140096,2875
1676324899.1979797,98.52216748768473,2875
1676324900.2224417,98.77750611246944,2881
1676324901.2561426,98.77750611246944,2887
1676324902.2824535,99.7584541062802,2888
1676324903.301354,99.51219512195122,2905
1676324904.325638,99.75550122249389,2913
1676324905.351144,98.54014598540147,2907
1676324906.378362,98.77450980392157,2925
1676324907.4392953,99.5085995085995,2924
1676324908.4557,99.53051643192488,2948
1676324909.471143,99.75490196078431,2939
1676324910.48555,98.50374064837905,2939
1676324911.504818,97.75561097256858,2944
1676324912.5185187,99.75550122249389,2942
1676324913.5490189,99.00990099009901,2931
1676324914.5657425,85.33007334963325,2930
1676324915.5754337,99.25925925925925,2932
1676324916.607649,99.0074441687345,2935
1676324917.6250286,98.54721549636804,2934
1676324918.6543913,98.76237623762376,2937
1676324919.6613328,98.05352798053528,2944
1676324920.6887681,98.51485148514851,2935
1676324921.712334,87.5,2942
1676324922.7209852,98.52941176470588,2947
1676324923.736878,98.50746268656717,2930
1676324924.762303,98.26302729528535,2944
1676324925.7779813,99.02200488997555,2945
1676324926.808174,98.27160493827161,2945
1676324927.8251657,98.3132530120482,2938
1676324928.8368437,99.75369458128078,2936
1676324929.8545353,100.0,2932
1676324930.861532,99.75429975429975,2942
1676324931.877075,99.25558312655087,2940
1676324932.9012654,98.76847290640394,2945
1676324933.9466984,98.53658536585365,2950
1676324934.958162,98.79518072289156,2949
1676324935.989041,100.0,2947
1676324937.0297728,99.02676399026764,2946
1676324938.0716252,99.28229665071771,2938
1676324939.1011765,99.28057553956835,2947
1676324940.1170118,97.79951100244499,2947
1676324941.1341367,98.76847290640394,2947
1676324942.1412463,98.76237623762376,2953
1676324943.1723297,98.75930521091811,2952
1676324944.2090287,99.27360774818402,2953
1676324945.2399323,99.51807228915662,2959
1676324946.2668138,99.51573849878935,2960
1676324947.31413,99.27007299270073,2942
1676324948.339698,99.28057553956835,2941
1676324949.3708017,100.0,2950
1676324950.3927708,99.27007299270073,2947
1676324951.4205189,99.7560975609756,2948
1676324952.4434524,99.51219512195122,2942
1676324953.4580643,99.75550122249389,2942
1676324954.473453,99.25925925925925,2941
1676324955.5022917,98.26732673267327,2943
1676324956.5495503,97.8102189781022,2952
1676324957.5838516,97.83132530120481,2940
1676324958.600138,98.2885085574572,2949
1676324959.6159294,98.77149877149877,2957
1676324960.6356611,100.0,2959
1676324961.6462493,100.0,2960
1676324962.66104,98.50374064837905,2961
1676324963.6757154,97.51861042183623,2960
1676324964.7001088,97.77227722772277,2953
1676324965.7268832,99.02676399026764,2951
1676324966.7619522,99.26650366748166,2946
1676324967.7784386,97.32360097323601,2945
1676324968.7895167,97.78869778869779,2960
1676324969.805044,98.76543209876543,2959
1676324970.8218718,99.01477832512316,2943
1676324971.8427896,99.25742574257426,2943
1676324972.8529503,99.26470588235294,2941
1676324973.8893692,98.51851851851852,2951
1676324974.9364448,99.03381642512076,2949
1676324975.9631956,98.79518072289156,2958
1676324976.980717,100.0,2960
1676324977.992733,99.51100244498777,2951
1676324979.0158093,99.5049504950495,2953
1676324980.06335,100.0,2951
1676324981.0810494,99.76133651551312,2964
1676324982.1066668,100.0,2962
1676324983.1363356,99.26829268292683,2949
1676324984.1491137,98.29268292682927,2949
1676324985.1785994,100.0,2950
1676324986.2057183,99.51219512195122,2951
1676324987.218323,99.51456310679612,2952
1676324988.24118,99.75308641975309,2957
1676324989.2787855,98.78048780487805,2959
1676324990.2969844,98.0722891566265,2956
1676324991.3422701,99.26289926289927,2965
1676324992.3598251,99.52153110047847,2968
1676324993.374904,100.0,2958
1676324994.4006705,99.50617283950616,2957
1676324995.4356008,97.30392156862744,2954
1676324996.4855807,99.51338199513383,2963
1676324997.4980767,99.76359338061465,2948
1676324998.517175,99.25373134328358,2949
1676324999.529014,97.06601466992664,2940
1676325000.5495424,98.50746268656717,2942
1676325001.5857475,98.28009828009829,2952
1676325002.602755,98.30917874396135,2965
1676325003.6101317,99.75429975429975,2965
1676325004.678986,99.0074441687345,2965
1676325005.700878,98.12646370023418,2963
1676325006.730109,99.26650366748166,2961
1676325007.749504,100.0,2968
1676325008.7767084,98.78048780487805,2965
1676325009.7926393,99.5085995085995,2965
1676325010.8208258,99.26289926289927,2944
1676325011.830568,99.7566909975669,2943
1676325012.8546848,99.01234567901234,2956
1676325013.891979,99.75490196078431,2954
1676325014.9089093,99.7584541062802,2964
1676325015.918781,100.0,2959
1676325016.9490638,99.51100244498777,2966
1676325018.0094874,97.55501222493888,2951
1676325019.0385761,99.29411764705883,2955
1676325020.0722115,99.02676399026764,2964
1676325021.0937555,99.51456310679612,2970
1676325022.1212952,99.02439024390245,2959
1676325023.1416514,99.5085995085995,2958
1676325024.1809998,98.28009828009829,2963
1676325025.2089682,99.04076738609112,2958
1676325026.2417045,98.79807692307693,2958
1676325027.2651348,98.76847290640394,2956
