Time,CPU %,Memory (MB)
1676324249.2022731,9.848484848484851,2277
1676324250.2146573,32.83582089552238,2273
1676324251.228498,18.341708542713565,2273
1676324252.2439668,32.49999999999999,2275
1676324253.254745,32.91457286432161,2275
1676324254.2643652,38.24289405684754,2287
1676324255.2725048,43.10776942355889,2289
1676324256.2849758,56.234096692111954,2287
1676324257.2980716,50.76142131979695,2284
1676324258.3062878,47.48743718592965,2295
1676324259.3209596,56.234096692111954,2296
1676324260.332743,59.00000000000001,2312
1676324261.3398006,54.70297029702971,2317
1676324262.3473902,62.98200514138818,2319
1676324263.355223,57.36434108527132,2319
1676324264.3701873,68.5929648241206,2321
1676324265.3770607,68.47545219638242,2318
1676324266.3953412,67.85714285714286,2318
1676324267.4002078,73.85786802030456,2322
1676324268.4185977,65.97938144329896,2321
1676324269.4246495,76.38190954773869,2315
1676324270.4377031,70.76923076923076,2316
1676324271.4471369,78.26086956521739,2327
1676324272.4520679,75.12437810945273,2325
1676324273.4741971,76.39593908629442,2333
1676324274.4891489,82.01970443349754,2327
1676324275.5004964,70.7808564231738,2342
1676324276.5131013,84.55696202531647,2342
1676324277.519436,78.73417721518987,2347
1676324278.543524,78.29457364341086,2347
1676324279.552793,84.72906403940887,2343
1676324280.5730066,81.32992327365729,2343
1676324281.5813808,88.63636363636364,2348
1676324282.589661,85.64231738035264,2349
1676324283.6132858,84.47837150127226,2355
1676324284.6223366,88.94348894348894,2365
1676324285.63636,84.5959595959596,2365
1676324286.6521442,91.5,2371
1676324287.6600244,85.785536159601,2368
1676324288.6815317,89.77556109725685,2372
1676324289.691502,89.05472636815921,2373
1676324290.7063406,89.9497487437186,2384
1676324291.7157469,92.26932668329178,2385
1676324292.7280576,89.19597989949749,2385
1676324293.7388628,91.75,2384
1676324294.745799,91.95979899497488,2384
1676324295.75591,92.98245614035088,2390
1676324296.7697442,93.5483870967742,2392
1676324297.7851317,91.72932330827068,2411
1676324298.7989643,93.0,2400
1676324299.8130243,92.51870324189527,2400
1676324300.8310373,94.75,2395
1676324301.8520596,93.62745098039215,2403
1676324302.859367,93.5483870967742,2403
1676324303.8761818,93.70277078085643,2401
1676324304.8846364,94.04466501240695,2427
1676324305.9010806,96.2406015037594,2418
1676324306.9101102,94.51371571072319,2428
1676324307.9316702,96.51741293532339,2416
1676324308.9424129,93.46733668341709,2416
1676324309.95264,94.77611940298507,2432
1676324310.9683197,94.17721518987342,2429
1676324311.9907353,94.07407407407408,2439
1676324313.001715,80.89330024813896,2438
1676324314.017748,93.26683291770573,2434
1676324315.0401995,81.95488721804512,2436
1676324316.0565479,94.62102689486552,2429
1676324317.0902631,97.29064039408867,2428
1676324318.1070278,95.14563106796116,2428
1676324319.1362033,95.77114427860697,2423
1676324320.149863,95.79207920792079,2423
1676324321.1588714,89.68058968058969,2434
1676324322.1671667,88.19095477386935,2429
1676324323.1788068,95.48872180451127,2432
1676324324.2017143,95.29702970297029,2431
1676324325.2431183,96.04938271604938,2443
1676324326.27304,96.10705596107056,2429
1676324327.2905858,94.91525423728814,2434
1676324328.3091915,95.02487562189054,2435
1676324329.318484,86.69950738916256,2433
1676324330.3344617,87.09677419354838,2430
1676324331.358074,95.7816377171216,2429
1676324332.391658,95.59902200488997,2433
