Time,CPU %,Memory (MB)
1676324249.2014,0.0,24.08
1676324250.21418,0.0,24.08
1676324251.2288,0.0,24.08
1676324252.247111,0.0,24.08
1676324253.2599225,0.0,24.08
1676324254.274335,0.0,24.08
1676324255.2844117,0.0,24.08
1676324256.2944145,0.0,24.08
1676324257.307867,0.0,24.08
1676324258.3182585,0.0,24.08
1676324259.3327887,0.0,24.08
1676324260.3401341,0.0,24.08
1676324261.353205,0.0,24.08
1676324262.3831077,0.0,24.08
1676324263.3918898,0.0,24.08
1676324264.4050205,0.0,24.08
1676324265.4145088,0.0,24.08
1676324266.4246738,0.0,24.08
1676324267.4318683,0.0,24.08
1676324268.4460218,0.0,24.08
1676324269.4640694,0.0,24.08
1676324270.474919,0.0,24.08
1676324271.4871747,0.0,24.08
1676324272.5091014,0.0,24.08
1676324273.5250823,0.0,24.08
1676324274.533407,0.0,24.08
1676324275.5479686,0.0,24.08
1676324276.5638506,0.0,24.08
1676324277.587516,0.0,24.08
1676324278.6106791,0.0,24.08
1676324279.6354024,0.0,24.08
1676324280.6474726,0.0,24.08
1676324281.6598144,0.0,24.08
1676324282.674982,0.0,24.08
1676324283.7073584,0.0,24.08
1676324284.7212605,0.0,24.08
1676324285.7316055,0.0,24.08
1676324286.753029,0.0,24.08
1676324287.777456,0.0,24.08
1676324288.8082547,0.0,24.08
1676324289.8202448,0.0,24.08
1676324290.8419251,0.0,24.08
1676324291.8543577,0.0,24.08
1676324292.869037,0.0,24.08
1676324293.8841348,0.0,24.08
1676324294.897024,0.0,24.08
1676324295.9134128,0.0,24.08
1676324296.9290113,0.0,24.08
1676324297.9460087,0.0,24.08
1676324298.9706788,0.0,24.08
1676324299.9919174,0.0,24.08
1676324301.0031943,0.0,24.08
1676324302.0429013,0.0,24.08
1676324303.0798979,0.0,24.08
1676324304.1056418,0.0,24.08
1676324305.1170044,0.0,24.08
1676324306.1341314,0.0,24.08
1676324307.1478653,0.0,24.08
1676324308.186752,0.0,24.08
1676324309.203562,0.0,24.08
1676324310.2215924,0.0,24.08
1676324311.2674642,0.0,24.08
1676324312.2980802,0.0,24.08
1676324313.3119338,0.0,24.08
1676324314.3630092,0.0,24.08
1676324315.3756697,0.0,24.08
1676324316.4011776,0.0,24.08
1676324317.4213102,0.0,24.08
1676324318.437195,0.0,24.08
1676324319.4547408,0.0,24.08
1676324320.492677,0.0,24.08
1676324321.5067787,0.0,24.08
1676324322.526166,0.0,24.08
1676324323.5667713,0.0,24.08
1676324324.596896,0.0,24.08
1676324325.6096737,0.0,24.08
1676324326.6185915,0.0,24.08
1676324327.6414053,0.0,24.08
1676324328.6554577,0.0,24.08
1676324329.6850126,0.0,24.08
1676324330.7146847,0.0,24.08
1676324331.7481203,0.0,24.08
1676324332.7665236,0.0,24.08
1676324333.7876418,0.0,24.08
1676324334.8172421,0.0,24.08
1676324335.8338962,0.0,24.08
1676324336.8517387,0.0,24.08
1676324337.8930395,0.0,24.08
1676324338.908794,0.0,24.08
1676324339.940126,0.0,24.08
1676324340.957039,0.0,24.08
1676324341.9835935,0.0,24.08
1676324343.003391,0.0,24.08
1676324344.0250304,0.0,24.08
