Time,CPU %
1676333789.8356304,96.62650602409639
1676333790.8482816,97.03703703703704
1676333791.8981018,97.27722772277228
1676333792.932566,95.89371980676329
1676333793.9651027,96.85230024213075
1676333795.0000732,97.79411764705883
1676333796.0296652,96.82926829268293
1676333797.0651274,96.32352941176471
1676333798.1220188,97.08029197080292
1676333799.186486,97.85202863961814
1676333800.237202,96.25292740046838
1676333801.264491,92.94403892944038
1676333802.3276029,95.0
1676333803.3681192,96.19952494061758
1676333804.410175,96.61016949152543
1676333805.433781,95.87378640776699
1676333806.4651392,96.55172413793103
1676333807.4923432,97.08029197080292
1676333808.5392334,94.13202933985329
1676333809.6038258,97.84172661870504
1676333810.67668,96.2085308056872
1676333811.7610335,95.31615925058547
1676333812.7873988,96.98375870069606
1676333813.8147266,96.54320987654322
1676333814.8527567,96.11650485436894
1676333815.8930254,96.60194174757282
1676333816.9667943,96.83698296836984
1676333818.0034394,95.56074766355141
1676333819.0217767,96.32352941176471
1676333820.0412002,97.03703703703704
1676333821.1131856,94.02985074626866
1676333822.1377423,97.19626168224299
1676333823.165511,97.05882352941177
1676333824.1970172,96.3680387409201
1676333825.3025708,95.37712895377129
1676333826.366375,96.05568445475639
1676333827.4410148,96.4871194379391
1676333828.4541452,96.24413145539906
1676333829.5122674,97.5
1676333830.6366656,95.70405727923628
1676333831.7288566,97.09821428571429
1676333832.7581403,97.68518518518519
1676333833.8156219,95.07389162561576
1676333834.8811839,96.6824644549763
1676333835.9526298,97.16981132075472
1676333837.0137796,96.97674418604652
1676333838.0651052,97.60765550239235
1676333839.121471,96.88995215311004
1676333840.2092621,96.65071770334929
1676333841.2856226,96.5034965034965
1676333842.3274665,96.96261682242991
1676333843.3770218,97.3365617433414
1676333844.441877,95.68345323741008
1676333845.5030248,96.93396226415094
1676333846.5432012,97.41176470588235
1676333847.6010492,96.81372549019608
1676333848.6154947,96.19952494061758
1676333849.6558042,97.28395061728395
1676333850.7027235,95.87378640776699
1676333851.758611,96.64268585131894
1676333852.7922697,96.3855421686747
1676333853.8330266,96.08801955990221
1676333854.921031,96.61016949152543
1676333855.9697819,97.94520547945206
1676333857.0476992,95.1338199513382
1676333858.0936568,96.5034965034965
1676333859.1246543,98.32134292565947
1676333860.1499507,97.80487804878048
1676333861.235197,97.03703703703704
1676333862.2635527,95.39170506912443
1676333863.2991805,95.8128078817734
1676333864.3424766,98.29268292682927
1676333865.3778298,97.85714285714285
1676333866.425552,95.88377723970945
1676333867.4981558,97.10843373493975
1676333868.5213351,97.89719626168224
1676333869.5605159,96.50872817955111
1676333870.6141067,96.61016949152543
1676333871.6990683,97.61904761904762
1676333872.7362971,96.99074074074075
1676333873.7534347,96.82926829268293
1676333874.802637,97.77777777777777
1676333875.869248,96.14457831325302
1676333876.9250293,94.06175771971496
1676333877.959466,96.86746987951807
1676333879.0464182,97.34939759036145
1676333880.136435,96.5675057208238
1676333881.197933,96.32183908045977
1676333882.2538218,97.61336515513126
1676333883.317479,95.66265060240964
1676333884.3499622,97.87234042553192
1676333885.3862684,95.85365853658536
1676333886.4151154,95.37712895377129
1676333887.4571428,97.05159705159704
1676333888.483169,94.93975903614458
1676333889.5375097,95.80246913580247
1676333890.5529742,96.88995215311004
1676333891.6091962,97.03703703703704
1676333892.6396065,94.7242206235012
1676333893.6545155,96.79802955665025
1676333894.7104383,97.29064039408867
1676333895.7715042,97.12230215827337
1676333896.8531973,97.88235294117648
1676333897.8999527,96.96969696969697
1676333898.9250898,95.88377723970945
1676333899.9549487,96.05911330049261
1676333901.0052588,94.6341463414634
1676333902.0686023,95.67307692307693
1676333903.1175625,97.3621103117506
1676333904.1533382,96.1352657004831
1676333905.2492545,97.08029197080292
1676333906.374783,97.00460829493088
1676333907.41148,96.40449438202248
1676333908.4778223,96.1352657004831
1676333909.5295882,96.0919540229885
1676333910.593196,95.53349875930522
1676333911.634821,96.42857142857143
1676333912.693112,97.3365617433414
1676333913.750343,95.95238095238095
1676333914.7981932,95.49763033175356
1676333915.8503518,96.39423076923077
1676333916.8783236,96.19047619047619
1676333917.9690516,94.80198019801979
