Time,CPU %
1676396556.407897,75.25510204081633
1676396557.4214313,78.75
1676396558.438883,76.03092783505154
1676396559.4504542,75.19788918205805
1676396560.4815168,76.42487046632125
1676396561.4906378,75.44303797468355
1676396562.5023801,78.11704834605597
1676396563.5300753,74.55919395465995
1676396564.5404959,80.15075376884423
1676396565.5561802,72.65625
1676396566.574543,75.76530612244898
1676396567.602008,72.37851662404093
1676396568.6217303,77.66497461928934
1676396569.6457868,77.66497461928934
1676396570.6573622,71.64948453608247
1676396571.6680658,76.51515151515152
1676396572.6863232,76.07052896725442
1676396573.7070215,74.43037974683544
1676396574.72092,74.5635910224439
1676396575.7545488,77.49360613810742
1676396576.770432,75.44757033248082
1676396577.8005786,76.98209718670077
1676396578.8228576,74.80314960629921
1676396579.8397179,79.23076923076923
1676396580.8534517,77.37789203084833
1676396581.862213,75.31806615776081
1676396582.8839338,77.6349614395887
1676396583.920111,75.0
1676396584.9436388,80.94059405940595
1676396585.9572475,76.11548556430446
1676396586.9767392,77.66497461928934
1676396588.0027108,79.69924812030075
1676396589.0149813,76.04938271604938
1676396590.032232,76.72634271099744
1676396591.0482225,77.29591836734694
1676396592.0679185,72.36180904522614
1676396593.1117043,81.07416879795396
1676396594.1407425,75.24752475247524
1676396595.157876,75.44303797468355
1676396596.180803,73.65728900255755
1676396597.1996772,72.70408163265306
1676396598.2262156,78.51662404092072
1676396599.2460175,77.23785166240408
1676396600.2771418,75.51546391752578
1676396601.2864785,77.1712158808933
1676396602.2976234,72.65625
1676396603.327136,76.42487046632125
1676396604.3637116,75.51020408163265
1676396605.3716183,73.46938775510203
1676396606.3880186,77.63819095477386
1676396607.4143627,79.33673469387756
1676396608.430998,76.48514851485149
1676396609.4459836,77.94486215538848
1676396610.4771583,75.38461538461539
1676396611.4985218,79.09319899244332
1676396612.5151799,76.25
1676396613.530891,75.0
1676396614.5476997,76.47058823529412
1676396615.5931587,76.20253164556962
1676396616.607056,77.91563275434244
1676396617.6220737,75.12820512820512
1676396618.6381814,77.72151898734178
1676396619.651966,75.0
1676396620.6736581,76.14213197969544
1676396621.7080777,78.6082474226804
1676396622.7227917,74.5
1676396623.762825,77.35368956743002
1676396624.7865024,75.75
1676396625.7979374,78.1491002570694
1676396626.8206172,80.40201005025126
1676396627.8393152,75.77319587628865
1676396628.874099,81.06060606060606
1676396629.8871775,79.54545454545455
1676396630.8998659,74.21875
1676396631.9183996,77.8061224489796
1676396632.9387014,73.4536082474227
1676396633.9653597,79.74683544303798
1676396634.988364,76.13065326633166
1676396636.0002098,76.47058823529412
1676396637.017814,77.97468354430379
1676396638.0354989,71.57894736842105
1676396639.057174,76.21483375959079
1676396640.0829499,77.94486215538848
1676396641.1062827,74.74226804123711
1676396642.1375644,80.50632911392405
1676396643.1719959,75.80246913580247
1676396644.1988692,80.60453400503779
1676396645.216168,76.09254498714652
1676396646.2350333,75.0
1676396647.2580707,75.82697201017811
1676396648.2731597,75.18987341772151
1676396649.2846715,76.08142493638677
1676396650.3068838,76.41025641025641
1676396651.3250933,73.40153452685422
1676396652.3533595,82.20551378446115
1676396653.3732975,73.53689567430027
1676396654.3931632,73.56020942408377
1676396655.4085946,76.76767676767678
1676396656.4265838,73.09644670050761
1676396657.445308,77.49360613810742
1676396658.4592855,75.32467532467533
1676396659.4813652,72.279792746114
1676396660.5181181,75.63451776649745
1676396661.5387554,76.01010101010101
1676396662.5546768,79.69543147208122
1676396663.569045,77.15736040609137
1676396664.597218,75.44757033248082
1676396665.6200619,81.0
1676396666.6371536,76.80798004987531
1676396667.650521,83.29113924050633
1676396668.662428,76.53061224489795
1676396669.6883893,74.21875
1676396670.7098558,80.55555555555556
1676396671.7237744,74.74226804123711
1676396672.7469225,77.09923664122138
1676396673.772824,75.90673575129534
1676396674.7987533,76.01010101010101
1676396675.819159,80.0
1676396676.8436658,74.61538461538461
1676396677.8700986,74.80916030534351
1676396678.8893707,76.11940298507463
1676396679.9095347,75.68922305764411
1676396680.928103,80.91603053435115
1676396681.9533467,74.8730964467005
1676396682.9667928,73.85786802030456
1676396683.9983418,82.68733850129199
1676396685.0142992,75.06361323155217
