Time,CPU %
1676397132.632238,95.91346153846155
1676397133.6617844,95.65217391304348
1676397134.744601,96.79012345679013
1676397135.797981,95.61200923787528
1676397136.8390331,95.95238095238095
1676397137.9019358,94.36274509803921
1676397138.9295561,97.6303317535545
1676397139.9856489,98.2885085574572
1676397140.9995754,96.40287769784173
1676397142.0650177,97.75561097256858
1676397143.0982213,96.42857142857143
1676397144.1405723,97.59036144578313
1676397145.214598,95.82309582309583
1676397146.2989173,96.22641509433963
1676397147.3373048,93.3806146572104
1676397148.3533258,96.88249400479616
1676397149.39241,96.72544080604534
1676397150.441189,95.1338199513382
1676397151.5293245,97.11538461538461
1676397152.5690567,96.74418604651163
1676397153.5915375,96.82151589242054
1676397154.6635213,97.80487804878048
1676397155.705338,96.6903073286052
1676397156.7214353,95.90361445783132
1676397157.765921,96.05911330049261
1676397158.8243394,97.06601466992664
1676397159.863545,95.47619047619048
1676397160.9249513,96.3680387409201
1676397161.961126,96.0
1676397163.0116441,96.64268585131894
1676397164.061155,97.07317073170731
1676397165.1436503,96.17224880382776
1676397166.1807973,97.91666666666666
1676397167.221117,96.57701711491443
1676397168.3243635,97.83653846153845
1676397169.3810833,95.91836734693877
1676397170.4219694,97.38095238095238
1676397171.4745102,97.11538461538461
1676397172.581568,96.91211401425178
1676397173.6187778,97.05882352941177
1676397174.6788416,94.39024390243902
1676397175.7224522,95.96199524940617
1676397176.8381183,97.85202863961814
1676397177.9027286,97.26651480637814
1676397178.9443583,94.88372093023256
1676397180.069743,96.58536585365853
1676397181.107012,97.30337078651685
1676397182.1425338,96.63461538461539
1676397183.184262,94.8780487804878
1676397184.2321515,97.59036144578313
1676397185.2569282,96.61835748792271
1676397186.3009973,96.80589680589681
1676397187.3310149,96.35922330097088
1676397188.3692155,96.08801955990221
1676397189.443986,97.3365617433414
1676397190.4903069,96.93396226415094
1676397191.50391,95.16908212560386
1676397192.5957491,97.02233250620348
1676397193.6260755,95.1276102088167
1676397194.6636848,95.55555555555556
1676397195.7232451,97.08029197080292
1676397196.7490544,95.260663507109
1676397197.818689,97.31051344743277
1676397198.8742247,97.19626168224299
1676397199.9311173,94.6987951807229
1676397200.9950724,94.4578313253012
1676397202.0324183,96.0093896713615
1676397203.0572987,98.06295399515739
1676397204.0990927,95.02487562189054
1676397205.1330302,98.06763285024155
1676397206.201086,96.30541871921181
1676397207.2221215,96.4622641509434
1676397208.2341793,96.31449631449631
1676397209.2428107,95.47738693467338
1676397210.3070328,98.24561403508771
1676397211.3453524,96.6824644549763
1676397212.3770185,95.14563106796116
1676397213.4106727,96.57701711491443
1676397214.4210055,97.08029197080292
1676397215.4912646,97.51243781094527
1676397216.5277088,94.62616822429906
1676397217.604847,96.84466019417476
1676397218.6757607,96.2962962962963
1676397219.7279801,94.08983451536643
1676397220.7417393,97.6303317535545
1676397221.8203866,96.27791563275434
1676397222.871831,94.88372093023256
1676397223.91755,97.59615384615384
1676397224.9433675,95.59902200488997
1676397226.009783,97.79411764705883
1676397227.059652,96.19952494061758
1676397228.1196158,97.60191846522783
1676397229.209168,96.9047619047619
1676397230.2419655,96.51972157772622
1676397231.3287728,95.56650246305418
1676397232.335993,96.75174013921114
1676397233.405855,97.2636815920398
1676397234.4703035,94.81132075471697
1676397235.505801,95.73459715639811
1676397236.5453212,97.32360097323601
1676397237.6739614,96.3680387409201
1676397238.6827326,94.61883408071749
1676397239.7414067,96.74185463659148
1676397240.779386,97.6303317535545
1676397241.820668,97.09443099273608
1676397242.8571486,97.3365617433414
1676397243.9249818,95.64164648910412
1676397244.9933317,97.91666666666666
1676397246.0548117,97.60765550239235
1676397247.1240594,96.94835680751174
1676397248.1779082,96.22641509433963
1676397249.186337,98.32134292565947
1676397250.21723,95.7286432160804
1676397251.296551,94.64720194647201
1676397252.32607,96.72897196261682
1676397253.3856506,95.63106796116504
1676397254.4682364,95.20383693045564
1676397255.5673513,96.51972157772622
1676397256.6162915,97.48858447488584
1676397257.6614447,96.65871121718376
1676397258.69408,97.82082324455206
1676397259.7287304,96.56862745098039
