Time,CPU %
1676331663.9188783,99.29742388758783
1676331665.0247269,99.76689976689977
1676331666.1093833,98.87640449438202
1676331667.214271,98.85057471264368
1676331668.3888333,98.40182648401826
1676331669.4208524,99.57537154989384
1676331670.444979,98.05825242718447
1676331671.4945397,99.01719901719902
1676331672.5879664,98.56801909307876
1676331673.6987348,98.40182648401826
1676331674.721722,99.32279909706546
1676331675.7796872,99.0314769975787
1676331676.9478745,99.03846153846155
1676331678.069053,99.57081545064378
1676331679.093916,98.66369710467706
1676331680.1618605,99.75550122249389
1676331681.2067103,99.30394431554525
1676331682.303786,99.51690821256038
1676331683.393142,98.85844748858447
1676331684.4261603,99.08675799086758
1676331685.4495995,98.29683698296837
1676331686.5236,99.50980392156863
1676331687.6319985,99.06323185011709
1676331688.715908,98.65168539325843
1676331689.793259,99.3006993006993
1676331690.8460693,99.07407407407408
1676331691.902664,99.52718676122932
1676331693.0770268,99.52267303102626
1676331694.1549144,99.57356076759062
1676331695.21296,99.53379953379954
1676331696.377213,99.29078014184397
1676331697.4778028,99.57081545064378
1676331698.558593,99.31506849315068
1676331699.637186,98.83990719257541
1676331700.7208452,98.61111111111111
1676331701.7944753,99.53810623556582
1676331702.955603,99.53271028037383
1676331704.019157,99.13232104121475
1676331705.0998757,99.06323185011709
1676331706.2731695,99.30394431554525
1676331707.3386834,98.93390191897655
1676331708.428808,98.82629107981221
1676331709.5458128,99.08466819221968
1676331710.5773594,98.87892376681614
1676331711.755427,99.02912621359224
1676331712.794476,99.15433403805497
1676331713.8534315,99.02676399026764
1676331714.9410658,98.81796690307328
1676331716.0123022,99.07621247113164
1676331717.1156137,98.59484777517564
1676331718.1944935,98.86877828054298
1676331719.3124137,99.08045977011494
1676331720.4024117,99.54853273137697
1676331721.4491975,98.85057471264368
1676331722.5385473,98.80668257756562
1676331723.6259348,99.30875576036865
1676331724.6811728,98.87387387387388
1676331725.956824,99.02200488997555
1676331727.0635202,99.21722113502935
1676331728.2097378,99.09706546275395
1676331729.2893395,98.9010989010989
1676331730.337431,99.07621247113164
1676331731.462368,99.28057553956835
1676331732.5287273,99.55357142857143
1676331733.5666935,99.29742388758783
1676331734.6818476,99.02912621359224
1676331735.8016768,98.87892376681614
1676331736.8346555,99.33333333333333
1676331737.8734446,97.81553398058253
1676331738.9733212,98.79518072289156
1676331740.0855765,98.85321100917432
1676331741.2910075,99.10514541387025
1676331742.346812,99.3801652892562
1676331743.4304872,99.05882352941177
1676331744.5290134,99.06542056074767
1676331745.6287894,98.86104783599089
1676331746.7585394,98.85844748858447
1676331747.896436,98.22222222222223
1676331748.9395742,98.9010989010989
1676331749.9702115,99.27536231884058
1676331751.034959,98.78048780487805
1676331752.1869283,99.33920704845815
1676331753.2858872,99.30394431554525
1676331754.3478894,99.77220956719817
1676331755.4485905,98.82629107981221
1676331756.5924327,99.31818181818181
1676331757.6708226,99.11894273127754
1676331758.8104985,99.07407407407408
1676331759.9173496,99.55849889624724
1676331760.9461563,98.87640449438202
1676331762.0336244,99.27007299270073
1676331763.1091633,98.85057471264368
1676331764.1714406,99.30232558139535
1676331765.2521257,99.05660377358491
1676331766.4097612,99.53917050691244
1676331767.48845,99.34924078091106
1676331768.6494124,99.07621247113164
1676331769.6816075,99.13793103448276
1676331770.7775598,99.51573849878935
1676331771.795999,98.8558352402746
1676331772.841475,98.76847290640394
1676331773.9811437,99.52153110047847
1676331775.0210817,99.55947136563876
1676331776.1250238,99.03614457831326
1676331777.2518597,99.09502262443439
1676331778.4390707,99.33920704845815
1676331779.6173265,99.36034115138592
1676331780.6380675,99.36708860759494
1676331781.6829977,98.51851851851852
1676331782.7405598,98.80668257756562
1676331783.7631779,99.29078014184397
1676331784.8404608,99.01477832512316
1676331785.8955765,98.84526558891456
1676331786.947396,98.81516587677726
1676331788.0747228,100.0
1676331789.2016249,99.55456570155901
1676331790.3927855,98.22222222222223
1676331791.4257212,99.37106918238993
1676331792.56008,99.27007299270073
